"","pool","prevalence","above.llod","limit","tau","pos1","pos_null","total.tests","total.tests_null","tests.per.sample","tests.per.sample_null","tn1","tp1","fn1","fp1","ppa","ppa_null","tn_null","tp_null","fn_null","fp_null","est","lwr.ci","upr.ci"
"426",18,0.001,0.15,35,0.1,2.70505296498194,1.0210701701903,18.0975336522986,15.8105483672063,1.00541853623881,0.878363798178127,0.00547281090778374,0.949862980683253,0.0446642084089631,0,0.955090007695283,0.824460089627846,0.00200354999114608,0.822808242622572,0.175188207386282,0,0.955090007695283,0.950846194097285,0.959066149515499
"427",18,0.001,0.15,35,0.2,4.4043771099091,1.03658763051381,18.7340961495235,15.9526556826986,1.04078311941797,0.886258649038812,0.00547281090778372,0.985227563862418,0.0092996252297979,0,0.990649199607819,0.831710773891852,0.0012115755142633,0.830703093483256,0.168085331002481,0,0.990649199607819,0.988562968758489,0.992441625043646
"428",18,0.001,0.15,35,0.3,6.10098396718848,1.05179550936391,18.8687939015487,15.8880983998531,1.04826632786382,0.882672133325172,0.00547281090778372,0.992710772308261,0.00181641678395524,0,0.998173587606375,0.827829116300437,0.000860731420034939,0.827116577769618,0.172022690810347,0,0.998173587606375,0.997124374256792,0.998912547124117
"429",18,0.001,0.15,35,0.4,7.79487761071374,1.06698159656289,18.8923813245688,15.9176456003194,1.04957674025382,0.884313644462191,0.00547281090778372,0.994021184698269,0.000506004393947907,0,0.999491211100614,0.829307763321892,0.000662811129435759,0.828758088906635,0.170579099963929,0,0.999491211100614,0.998821206080946,0.999832708024307
"430",18,0.001,0.15,35,0.5,9.48606210867741,1.08222750039859,18.899482259725,16.0447957396472,1.04997123665139,0.89137754109151,0.00547281090778373,0.994415681095833,0.000111507996382912,0,0.99988787838321,0.836270034943335,0.00053577120865124,0.835821985535955,0.163642243255395,0,0.99988787838321,0.999422090405348,0.999996010419298
"431",18,0.01,0.15,35,0.1,2.90227369220207,1.24608463227949,18.2874744130112,16.3783155446228,1.01597080072284,0.909906419145711,0.000504025683579391,0.960415245167287,0.0390807291491336,0,0.960899563226493,0.8544870101601,0.000159331351238751,0.854350863590155,0.145489805058606,0,0.960899563226493,0.956913877428771,0.964613866116701
"432",18,0.01,0.15,35,0.2,4.68855251269516,1.41710438192697,18.835109919621,16.6651495463765,1.0463949955345,0.925841641465362,0.00050402568357939,0.990839439978946,0.0086565343374741,0,0.991339100346658,0.870357941283757,8.2558417107646e-05,0.870286085909807,0.129631355673085,0,0.991339100346658,0.989322625801082,0.993060982652673
"433",18,0.01,0.15,35,0.3,6.44642196873532,1.59958094090316,18.9589609535992,16.9468652412219,1.05327560853329,0.941492513401215,0.00050402568357939,0.997720052977735,0.0017759213386857,0,0.998223183099962,0.88598114368207,4.98722085984592e-05,0.885936957845658,0.114013169945743,0,0.998223183099962,0.9971851271765,0.998950666933365
"434",18,0.01,0.15,35,0.4,8.1763060718054,1.79248413579857,18.9839506966557,17.2180147411561,1.05466392759198,0.956556374508673,0.00050402568357939,0.999108372036428,0.000387602279992974,0,0.999612202259986,0.901030023311386,3.24121921707935e-05,0.901000818953119,0.0989667688547105,0,0.999612202259986,0.998993856956685,0.999897134267522
"435",18,0.01,0.15,35,0.5,9.87862292099276,1.99461491100341,18.988925273814,17.5240437869368,1.05494029298967,0.973557988163157,0.00050402568357939,0.999384737434112,0.000111236882308842,0,0.999888707023173,0.91802258522197,2.19521988810272e-05,0.918002432607601,0.0819756151935175,0,0.999888707023173,0.999423508211255,0.999996121610187
"436",18,0.03,0.15,35,0.1,3.33898216910653,1.83145474281409,18.3912140283275,17.2810709004982,1.02173411268486,0.960059494472123,0.000136920710278063,0.966178557129303,0.0336845221604185,0,0.966310865099302,0.904531027927416,2.99481278283686e-05,0.904503938916567,0.0954661129556049,0,0.966310865099302,0.962585999373109,0.969760817097174
"437",18,0.03,0.15,35,0.2,5.30185431207233,2.46372080689102,18.8609200057587,17.9347906011914,1.04782888920882,0.996377255621746,0.000136920710278063,0.992273333653264,0.0075897456364583,0,0.992409215027872,0.940831192513127,1.00894262584616e-05,0.940821700066188,0.0591682105075535,0,0.992409215027872,0.990506805154756,0.994015713231371
"438",18,0.03,0.15,35,0.3,7.17219304377948,3.14159541229436,18.9734826515471,18.3983076649211,1.05408236953039,1.02212820360673,0.000136920710278063,0.998526813974839,0.00133626531488264,0,0.998663551697667,0.966576293423047,3.77142694524666e-06,0.96657264805117,0.0334235805218852,0,0.998663551697667,0.997732016226555,0.999281055666143
"439",18,0.03,0.15,35,0.4,8.95410006124233,3.83469067209597,18.9919645134766,18.6447361715095,1.05510913963759,1.03581867619497,0.000136920710278063,0.999553584082031,0.000309495207690833,0,0.999690462410203,0.980264550013418,1.45815127174095e-06,0.980263120639418,0.0197354212093106,0,0.999690462410203,0.999109218250052,0.999933975029987
"440",18,0.03,0.15,35,0.5,10.651506862725,4.52169395340625,18.9945774804641,18.7951667154866,1.05525430447023,1.04417592863815,0.000136920710278063,0.99969874891467,0.000164330375051866,0,0.999835647121635,0.98862093655881,5.69961851149396e-07,0.988620373082591,0.0113790569555582,0,0.999835647121635,0.999335014953574,0.999985823842972
"441",18,0.05,0.15,35,0.1,3.81003915861994,2.51199897711454,18.4912339184435,17.9598675322981,1.02729077324686,0.997770418461005,6.58921001833755e-05,0.971735217691306,0.0281988902085111,0,0.971799251584949,0.942223692486503,9.37100300642977e-06,0.942214862905448,0.0577757660915452,0,0.971799251584949,0.968364007203825,0.974955894083393
"442",18,0.05,0.15,35,0.2,5.94810931232723,3.65265360723525,18.887712865731,18.5726007477776,1.0493173814295,1.03181115265431,6.58921001833753e-05,0.993761825873943,0.0061722820258737,0,0.9938273112427,0.976257420980984,1.86823904499328e-06,0.976255597098752,0.0237425346622033,0,0.9938273112427,0.992089485053211,0.995267217017814
"443",18,0.05,0.15,35,0.3,7.92020730793712,4.79316986216576,18.9783565384961,18.8512461224057,1.05435314102756,1.04729145124476,6.58921001833753e-05,0.998797585472006,0.00113652242781079,0,0.998863402679405,0.991736283484338,3.91026466152442e-07,0.991735895689204,0.00826371328433006,0,0.998863402679405,0.997985720595158,0.999424937122731
"444",18,0.05,0.15,35,0.4,9.73847115491877,5.87541949075552,18.9922617378683,18.9396069421129,1.0551256521038,1.05220038567294,6.58921001833753e-05,0.999570096548241,0.000364011351575304,0,0.999635964661372,0.996644911982912,8.21411179524939e-08,0.996644830117385,0.00335508774149718,0,0.999635964661372,0.999028529455098,0.999908795768228
"445",18,0.05,0.15,35,0.5,11.4142062660191,6.88195409971223,18.9967118494855,18.9773111647803,1.05537288052697,1.05429506471002,6.58921001833754e-05,0.999817324971415,0.000116782928401964,0,0.999883209376018,0.998739526292616,1.71597836944268e-08,0.998739509154462,0.00126047368575425,0,0.999883209376019,0.99941412547499,0.999995352605174
"446",18,0.1,0.15,35,0.1,5.11144384724347,4.37463354950946,18.7042990976139,18.7653834099385,1.03912772764522,1.04252130055214,1.76598467173103e-05,0.983572172089662,0.0164101680636203,0,0.983589542130209,0.986966433739182,6.97837914702057e-07,0.986965744996584,0.0130335571655016,0,0.983589542130209,0.980903796177414,0.985988026933101
"447",18,0.1,0.15,35,0.2,7.6583496357015,6.51100644694644,18.9337709239378,18.9648390396508,1.05187616244099,1.05360216886949,1.76598467173103e-05,0.996320606885431,0.00366173326785173,0,0.996338202065358,0.998046644275994,3.10226595731435e-08,0.998046613313933,0.00195335566340783,0,0.996338202065358,0.994947868556384,0.997425603850789
"448",18,0.1,0.15,35,0.3,9.82164723098137,8.34773030188272,18.986234367755,18.9936475939188,1.05479079820861,1.0552026441066,1.76598467173103e-05,0.999235242653056,0.000747097500226766,0,0.999252889305913,0.999647089894948,1.34437891767998e-09,0.999647088551043,0.000352910104577565,0,0.999252889305913,0.998494894139291,0.999688688018988
"449",18,0.1,0.15,35,0.4,11.6560256898206,9.90669930347935,18.9948096842788,18.996749664992,1.05526720468215,1.05537498138844,1.76598467173103e-05,0.999711649126598,0.000270691026685088,0,0.999729304192868,0.99981942588929,5.64108605531609e-11,0.999819425832889,0.000180574110700214,0,0.999729304192868,0.99916787493996,0.999950348588162
"450",18,0.1,0.15,35,0.5,13.2088262744125,11.2264508264815,18.9980178367981,18.9976399045488,1.05544543537767,1.0554244391416,1.76598467173103e-05,0.999889879822116,9.24603311671482e-05,0,0.999907538035969,0.999868883588332,2.28975174276438e-12,0.999868883586043,0.000131116411667472,0,0.999907538035969,0.999456093995147,0.999998191542273
"451",19,0.001,0.15,35,0.1,2.80729839199924,1.02353220559287,19.145166405213,16.6184260205886,1.00764033711648,0.874654001083613,0.00518367380094066,0.955008758169109,0.0398075680299508,0,0.959985007300749,0.823526514728598,0.00182640457283682,0.822022422136245,0.176151173290918,0,0.959985007300749,0.955957298086775,0.963741922572007
"452",19,0.001,0.15,35,0.2,4.60773360207398,1.04080678218647,19.7454501792303,16.6930416980092,1.03923421995949,0.878581142000482,0.00518367380094066,0.98660264101212,0.00821368518693913,0,0.991743515892706,0.82685371283738,0.00109348216042043,0.825949563053115,0.172956954786465,0,0.991743515892706,0.989769256177576,0.993422700414134
"453",19,0.001,0.15,35,0.3,6.4051100612547,1.05783493394824,19.8725325903289,16.6676924973123,1.04592276791205,0.877246973542754,0.00518367380094066,0.99329118896468,0.00152513723437952,0,0.998466915756995,0.825252998230681,0.000772615957363994,0.824615394595385,0.174611989447251,0,0.998466915756995,0.997486013956104,0.999135492754238
"454",19,0.001,0.15,35,0.4,8.19943266085146,1.07488725248647,19.8954384987841,16.8479599141141,1.04712834204127,0.886734732321792,0.00518367380094065,0.9944967630939,0.000319563105159598,0,0.999678771752389,0.834597772179376,0.000592643332442391,0.834103153374423,0.165304203293133,0,0.999678771752389,0.999091760846848,0.999928774692136
