"","pool","pos","prevalence","prob_sim","prob_test","prob_bin"
"800",17,13,0.03,0,0,3.35923359914796e-17
"801",17,14,0.03,0,0,2.96839493297317e-19
"802",17,15,0.03,0,0,1.83612057709681e-21
"803",17,16,0.03,0,0,7.09840429290004e-24
"804",17,17,0.03,0,0,1.29140163e-26
"805",17,0,0.05,0.418120335219177,0.418120335219177,0.418120335219177
"806",17,1,0.05,0.0201330364014165,0.0430881891770199,0.374107668354001
"807",17,2,0.05,0.0741896572595549,0.120937869528046,0.157519018254316
"808",17,3,0.05,0.128595405916562,0.161937110708503,0.04145237322482
"809",17,4,0.05,0.146109983826465,0.134105806342036,0.00763596348878264
"810",17,5,0.05,0.111080828006659,0.0759236586606018,0.00104492131951763
"811",17,6,0.05,0.0618538083662015,0.0324106973282918,0.00010999171784396
"812",17,7,0.05,0.0281629757753918,0.0106076662889544,9.09705937055314e-06
"813",17,8,0.05,0.00867000700523426,0.0022635118959974,5.98490748062705e-07
"814",17,9,0.05,0.00244389459207946,0.000546966884893973,3.14995130559318e-08
"815",17,10,0.05,0.000581879664780823,4.65503731824658e-05,1.32629528656555e-09
"816",17,11,0.05,5.81879664780823e-05,1.16375932956165e-05,4.4421373234253e-11
"817",17,12,0.05,0,0,1.16898350616456e-12
"818",17,13,0.05,0,0,2.36636337280274e-14
"819",17,14,0.05,0,0,3.55844116210939e-16
"820",17,15,0.05,0,0,3.7457275390625e-18
"821",17,16,0.05,0,0,2.46429443359375e-20
"822",17,17,0.05,0,0,7.62939453125002e-23
"823",17,0,0.1,0.166771816996666,0.166771816996666,0.166771816996666
"824",17,1,0.1,0.010998612015644,0.0617005469513969,0.315013432104813
"825",17,2,0.1,0.0534932493488141,0.173178145555413,0.280011939648723
"826",17,3,0.1,0.130233565003421,0.231887403329828,0.155562188693735
"827",17,4,0.1,0.180977161348324,0.192034099336778,0.0604964067142302
"828",17,5,0.1,0.189059474723457,0.108719613318275,0.0174767397174443
"829",17,6,0.1,0.142148728020369,0.0464108097932857,0.00388371993720983
"830",17,7,0.1,0.0779068351108118,0.0151897497761508,0.000678109830306482
"831",17,8,0.1,0.03499558368614,0.00324125763188297,9.41819208759001e-05
"832",17,9,0.1,0.00983209255943934,0.000783234492023134,1.04646578751e-05
"833",17,10,0.1,0.002999621458812,6.66582546402667e-05,9.30191811120002e-07
"834",17,11,0.1,0.000499936909802001,1.66645636600667e-05,6.57711381599999e-08
"835",17,12,0.1,8.33228183003334e-05,0,3.65395211999999e-09
"836",17,13,0.1,0,0,1.56151799999999e-10
"837",17,14,0.1,0,0,4.9572e-12
"838",17,15,0.1,0,0,1.10160000000001e-13
"839",17,16,0.1,0,0,1.53e-15
"840",17,17,0.1,0,0,1.00000000000001e-17
"841",18,0,0.001,0.98215218705145,0.98215218705145,0.982152187051451
"842",18,1,0.001,0.00116724696683514,0.00111102635604721,0.0176964358027288
"843",18,2,0.001,0.00337502142857072,0.00337412903792329,0.000150570274597793
"844",18,3,0.001,0.00471003783712222,0.00482997514013648,8.03845309831393e-07
"845",18,4,0.001,0.0041442621666532,0.00417852996751442,3.01743734921694e-09
"846",18,5,0.001,0.00265753934803903,0.00259310874329476,8.45728185966712e-12
"847",18,6,0.001,0.00116546218554028,0.00119294781748105,1.83424531490945e-14
"848",18,7,0.001,0.000464043136662288,0.000419780560549885,3.14756810795273e-17
"849",18,8,0.001,0.000124934690639847,0.000114761437259174,4.3322383868218e-20
"850",18,9,0.001,3.56956258970991e-05,2.76641100702518e-05,4.81841662420406e-23
"851",18,10,0.001,3.56956258970991e-06,5.17586575507937e-06,4.34091587766124e-26
"852",18,11,0.001,0,5.35434388456486e-07,3.16018991912733e-29
"853",18,12,0.001,0,1.78478129485495e-07,1.84528940889984e-32
"854",18,13,0.001,0,0,8.52524559436285e-36
"855",18,14,0.001,0,0,3.04777834776302e-39
"856",18,15,0.001,0,0,8.13554447184007e-43
"857",18,16,0.001,0,0,1.52694153000001e-46
"858",18,17,0.001,0,0,1.79820000000002e-50
"859",18,18,0.001,0,0,1e-54
"860",18,0,0.01,0.834513761450087,0.834513761450087,0.834513761450088
"861",18,1,0.01,0.00976368807444484,0.0103015183497321,0.151729774809107
"862",18,2,0.01,0.0282650495443251,0.031285173397861,0.0130273038977516
"863",18,3,0.01,0.0425630605550375,0.0447838858763773,0.000701807617387291
"864",18,4,0.01,0.03783015413251,0.0387436381693055,2.65836218707308e-05
"865",18,5,0.01,0.0275700073424154,0.0240434955989168,7.51860012505515e-07
"866",18,6,0.01,0.0130237669738781,0.0110611001846762,1.64548487585382e-08
"867",18,7,0.01,0.00486529541336743,0.00389223633069394,2.84932446035292e-10
"868",18,8,0.01,0.00119150091755937,0.00106407651387594,3.95739508382352e-12
"869",18,9,0.01,0.000330972477099825,0.000256503669752364,4.44152085726547e-14
"870",18,10,0.01,6.6194495419965e-05,4.79910091794746e-05,4.03774623387771e-16
"871",18,11,0.01,1.65486238549913e-05,4.96458715649738e-06,2.96620476317921e-18
"872",18,12,0.01,0,1.65486238549913e-06,1.747763749348e-20
"873",18,13,0.01,0,0,8.14808274754315e-23
"874",18,14,0.01,0,0,2.93942379059999e-25
"875",18,15,0.01,0,0,7.91763983999991e-28
"876",18,16,0.01,0,0,1.49955299999999e-30
"877",18,17,0.01,0,0,1.78200000000001e-33
"878",18,18,0.01,0,0,1e-36
"879",18,0,0.03,0.577951262543041,0.577951262543041,0.577951262543041
"880",18,1,0.03,0.0157424179071446,0.0262725339066957,0.321746063683755
"881",18,2,0.03,0.0585381598852803,0.0797883138162381,0.0845827280818118
"882",18,3,0.03,0.0958050634027298,0.114214829330602,0.0139517901990617
"883",18,4,0.03,0.103401940676955,0.0988100504134233,0.00161811999731386
"884",18,5,0.03,0.0770660994596408,0.0613194610651216,0.000140125855437489
"885",18,6,0.03,0.0450748051604033,0.0282097376116232,9.38987691075961e-06
"886",18,7,0.03,0.0175150226044638,0.00992658630498768,4.97843253000508e-07
"887",18,8,0.03,0.0062041164406173,0.00271377338184825,2.11711692641969e-08
"888",18,9,0.03,0.0021102436872848,0.000654175543058287,7.27531589834943e-10
"889",18,10,0.03,0.000548663358694047,0.000122394133862518,2.0250879304684e-11
"890",18,11,0.03,4.22048737456959e-05,1.26614621237088e-05,4.55502439842937e-13
"891",18,12,0.03,0,4.22048737456959e-06,8.21782752293963e-15
"892",18,13,0.03,0,0,1.17304437282247e-16
"893",18,14,0.03,0,0,1.29570438824278e-18
"894",18,15,0.03,0,0,1.06862217587034e-20
"895",18,16,0.03,0,0,6.19690694770174e-23
"896",18,17,0.03,0,0,2.25478724598001e-25
"897",18,18,0.03,0,0,3.87420488999998e-28
"898",18,0,0.05,0.397214318458218,0.397214318458218,0.397214318458218
"899",18,1,0.05,0.0160943776971656,0.0375234086759759,0.37630830169726
"900",18,2,0.05,0.0648597393338957,0.113956633095474,0.1683484507593
"901",18,3,0.05,0.121340757694361,0.163125861138837,0.0472557054762949
"902",18,4,0.05,0.14744137770512,0.141124183762562,0.00932678397558451
"903",18,5,0.05,0.123872457556836,0.0875787316712055,0.00137447342798088
"904",18,6,0.05,0.0729973460347098,0.0402901949542527,0.000156738197927644
"905",18,7,0.05,0.037553547960053,0.0141775192298627,1.41417922942235e-05
"906",18,8,0.05,0.0137435135391526,0.00387591193231366,1.02341917918723e-06
"907",18,9,0.05,0.00361671408925069,0.000934317806389762,5.98490748062703e-08
"908",18,10,0.05,0.00114529279492939,0.000174807847647117,2.83495617503388e-09
"909",18,11,0.05,0.000120557136308356,1.80835704462535e-05,1.08515068900818e-10
"910",18,12,0.05,0,6.02785681541782e-06,3.33160299256897e-12
"911",18,13,0.05,0,0,8.09296273498537e-14
"912",18,14,0.05,0,0,1.52123359680176e-15
"913",18,15,0.05,0,0,2.13506469726563e-17
"914",18,16,0.05,0,0,2.10697174072265e-19
"915",18,17,0.05,0,0,1.30462646484375e-21
"916",18,18,0.05,0,0,3.81469726562501e-24
"917",18,0,0.1,0.150094635296999,0.150094635296999,0.150094635296999
"918",18,1,0.1,0.00824408203761911,0.0529066089527618,0.300189270593998
"919",18,2,0.1,0.0476796909598383,0.160674609197102,0.283512088894332
"920",18,3,0.1,0.114567243161965,0.230001389795926,0.168007163789234
"921",18,4,0.1,0.175845419957051,0.198979843984267,0.0700029849121806
"922",18,5,0.1,0.188678990964066,0.123482750437699,0.0217787064171229
"923",18,6,0.1,0.155447691204179,0.0568076745767486,0.00524302191523328
"924",18,7,0.1,0.0925546942161568,0.0199897741778146,0.000998670840996817
"925",18,8,0.1,0.0423252871622094,0.0054648914950403,0.000152574711818958
"926",18,9,0.1,0.0173380694399412,0.00131735331528965,1.88363841751801e-05
"927",18,10,0.1,0.00594933755292101,0.00024647255576387,1.883638417518e-06
"928",18,11,0.1,0.0012748580470545,2.549716094109e-05,1.52213205456001e-07
"929",18,12,0.1,0,8.49905364703001e-06,9.86567072400004e-09
"930",18,13,0.1,0,0,5.05931831999999e-10
"931",18,14,0.1,0,0,2.007666e-11
"932",18,15,0.1,0,0,5.94864000000001e-13
"933",18,16,0.1,0,0,1.23930000000001e-14
"934",18,17,0.1,0,0,1.62e-16
"935",18,18,0.1,0,0,1e-18
"936",19,0,0.001,0.981170034864399,0.981170034864399,0.981170034864399
"937",19,1,0.001,0.000990456166132612,0.00101116912778177,0.0186608915539776
"938",19,2,0.001,0.00312765720902332,0.00323291671413133,0.000168116140125924
"939",19,3,0.001,0.0049033229213105,0.00478958993189146,9.53611739119354e-07
"940",19,4,0.001,0.00458886250354596,0.00458038901923494,3.81826522169912e-09
"941",19,5,0.001,0.00306175233104872,0.00296647270746258,1.14662619270244e-11
"942",19,6,0.001,0.00142919435379211,0.00147852886244739,2.67813925556125e-14
"943",19,7,0.001,0.000531005016823948,0.000550023281610905,4.9786658547542e-17
"944",19,8,0.001,0.000143107735030567,0.000174365477155665,7.47547425638771e-20
"945",19,9,0.001,3.57769337576419e-05,3.7848229922558e-05,9.14583659440165e-23
"946",19,10,0.001,1.31809755949207e-05,7.34368640288438e-06,9.15499158598762e-26
"947",19,11,0.001,5.64898954068029e-06,9.41498256780049e-07,7.49794560686936e-29
"948",19,12,0.001,0,3.7659930271202e-07,5.00363403861831e-32
"949",19,13,0.001,0,0,2.69696144377666e-35
"950",19,14,0.001,0,0,1.1569976163778e-38
"951",19,15,0.001,0,0,3.86051924049985e-42
"952",19,16,0.001,0,0,9.66095906030982e-46
"953",19,17,0.001,0,0,1.70658170999997e-49
"954",19,18,0.001,0,0,1.89809999999996e-53
"955",19,19,0.001,0,0,1e-57
"956",19,0,0.01,0.826168623835587,0.826168623835587,0.826168623835587
"957",19,1,0.01,0.00756166486315198,0.009334744900029,0.158557614675517
"958",19,2,0.01,0.0268917138926347,0.0298451089736681,0.0144143286068651
"959",19,3,0.01,0.0422062581327196,0.0442157488411802,0.000825062580190935
"960",19,4,0.01,0.042223641270336,0.0422844822519935,3.33358618258963e-05
"961",19,5,0.01,0.0296034833607996,0.0273853950009417,1.01017763108777e-06
"962",19,6,0.01,0.0158534215061945,0.0136492396564297,2.38089003960079e-08
"963",19,7,0.01,0.00657082601901482,0.00507761449776251,4.46631609160324e-10
"964",19,8,0.01,0.00224242475252093,0.00160967854328247,6.7671455933382e-12
"965",19,9,0.01,0.000556260403726123,0.000349401066090471,8.35450073251638e-14
"966",19,10,0.01,6.95325504657653e-05,6.77942367041212e-05,8.43888962880447e-16
"967",19,11,0.01,5.2149412849324e-05,8.69156880822067e-06,6.97428894942516e-18
"968",19,12,0.01,0,3.47662752328827e-06,4.69649087503374e-20
"969",19,13,0.01,0,0,2.55442394135479e-22
"970",19,14,0.01,0,0,1.10581123002373e-24
"971",19,15,0.01,0,0,3.72327013476003e-27
"972",19,16,0.01,0,0,9.40219730999988e-30
"973",19,17,0.01,0,0,1.67597099999999e-32
"974",19,18,0.01,0,0,1.88100000000001e-35
"975",19,19,0.01,0,0,1.00000000000001e-38
"976",19,0,0.03,0.560612724666749,0.560612724666749,0.56061272466675
"977",19,1,0.03,0.0132255569875308,0.0235950966853956,0.329432219649533
"978",19,2,0.03,0.051496188669057,0.0754384013019658,0.0916976281498701
"979",19,3,0.03,0.095698548567582,0.111762547353766,0.0160707183355442
"980",19,4,0.03,0.106419598085713,0.106880954724813,0.0019881301033663
"981",19,5,0.03,0.0859880897827171,0.0692210713560003,0.00018446567969378
"982",19,6,0.03,0.0499143944778573,0.0345006888591668,1.33119562665614e-05
"983",19,7,0.03,0.0239905452331955,0.0128345023124842,7.64604262733281e-07
"984",19,8,0.03,0.00821654204873178,0.0040687261695859,3.54713317762862e-08
"985",19,9,0.03,0.00355903693019933,0.000883168423419834,1.3408407200658e-09
"986",19,10,0.03,0.000703019640533201,0.000171361037379968,4.14693006205917e-11
"987",19,11,0.03,0.0001757549101333,2.19693637666625e-05,1.04936374578817e-12
"988",19,12,0.03,0,8.78774550666501e-06,2.16363658925397e-14
"989",19,13,0.03,0,0,3.6032012985197e-16
"990",19,14,0.03,0,0,4.77596637506287e-18
"991",19,15,0.03,0,0,4.92367667532265e-20
"992",19,16,0.03,0,0,3.80696650153805e-22
"993",19,17,0.03,0,0,2.07778644717058e-24
"994",19,18,0.03,0,0,7.14015961226997e-27
"995",19,19,0.03,0,0,1.16226146699999e-29
"996",19,0,0.05,0.377353602535307,0.377353602535307,0.377353602535308
"997",19,1,0.05,0.0123906633095474,0.033436111543854,0.377353602535308
"998",19,2,0.05,0.0580929088834558,0.106902159980713,0.178746443306198
"999",19,3,0.05,0.119361314393982,0.158376337659119,0.0533103427404451
"1000",19,4,0.05,0.145886050925978,0.151458736183287,0.01122323005062
"1001",19,5,0.05,0.129323656753417,0.0980917134565877,0.00177208895536106
"1002",19,6,0.05,0.0876063481232823,0.0488901951289277,0.000217624959430305
"1003",19,7,0.05,0.0466362151701055,0.0181875012699437,2.12716125758945e-05
"1004",19,8,0.05,0.0165001295328144,0.00576570564052305,1.67933783493904e-06
"1005",19,9,0.05,0.00516796509895695,0.00125151925890403,1.08027580025319e-07
"1006",19,10,0.05,0.0016188806334082,0.00024283209501123,5.68566210659573e-09
"1007",19,11,0.05,6.22646397464693e-05,3.11323198732346e-05,2.4483712420747e-10
"1008",19,12,0.05,0,1.24529279492939e-05,8.59077628798147e-12
"1009",19,13,0.05,0,0,2.43463295610808e-13
"1010",19,14,0.05,0,0,5.49165328445435e-15
"1011",19,15,0.05,0,0,9.63447944641108e-17
"1012",19,16,0.05,0,0,1.26769466400146e-18
"1013",19,17,0.05,0,0,1.17742538452149e-20
"1014",19,18,0.05,0,0,6.88552856445313e-23
"1015",19,19,0.05,0,0,1.90734863281251e-25
"1016",19,0,0.1,0.135085171767299,0.135085171767299,0.135085171767299
"1017",19,1,0.1,0.00761125048844777,0.046445926276096,0.285179807064298
"1018",19,2,0.1,0.0396130991330577,0.148497226859272,0.285179807064298
"1019",19,3,0.1,0.102751881594045,0.21999973570927,0.179557656299743
"1020",19,4,0.1,0.167188036297381,0.210390531967604,0.0798034027998859
"1021",19,5,0.1,0.190886702590957,0.13625868203978,0.0266011342666287
"1022",19,6,0.1,0.15974976877458,0.0679131123128317,0.00689659036542224
"1023",19,7,0.1,0.102665390111222,0.0252641621326772,0.00142310594842046
"1024",19,8,0.1,0.0597656146308796,0.00800911130943481,0.000237184324736743
"1025",19,9,0.1,0.0240446322248691,0.00173847880474773,3.22102169395577e-05
"1026",19,10,0.1,0.00761125048844777,0.000337316783010753,3.5789129932842e-06
"1027",19,11,0.1,0.00242176151905156,4.3245741411635e-05,3.253557266622e-07
"1028",19,12,0.1,0.00043245741411635,1.7298296564654e-05,2.41004241972001e-08
"1029",19,13,0.1,0.00017298296564654,0,1.4419057212e-09
"1030",19,14,0.1,0,0,6.86621772000001e-11
"1031",19,15,0.1,0,0,2.54304359999999e-12
"1032",19,16,0.1,0,0,7.06401000000002e-14
"1033",19,17,0.1,0,0,1.38510000000001e-15
"1034",19,18,0.1,0,0,1.71e-17
"1035",19,19,0.1,0,0,1e-19
"1036",20,0,0.001,0.980188864829535,0.980188864829535,0.980188864829535
"1037",20,1,0.001,0.000899425536739124,0.00088179362643741,0.019623400697288
"1038",20,2,0.001,0.00297761361612093,0.00302932067891585,0.000186608915539776
"1039",20,3,0.001,0.00472495573815597,0.00480400216748613,1.12077426750616e-06
"1040",20,4,0.001,0.0046793901272639,0.00483391698159353,4.7680586955968e-09
"1041",20,5,0.001,0.00352836317385987,0.00341365670122287,1.52730608867965e-11
"1042",20,6,0.001,0.00190385008988171,0.00178637005832086,3.82208730900813e-14
"1043",20,7,0.001,0.000774615385165193,0.00073023844238335,7.65182644446076e-17
"1044",20,8,0.001,0.000247639189630816,0.000253978752885365,1.24466646368855e-19
"1045",20,9,0.001,5.94334055113959e-05,6.33956325454889e-05,1.66121650141949e-22
"1046",20,10,0.001,1.38677946193257e-05,1.18866811022792e-05,1.82916731888033e-25
"1047",20,11,0.001,1.98111351704653e-06,1.98111351704653e-06,1.66454392472504e-28
"1048",20,12,0.001,0,3.96222703409306e-07,1.24965760114492e-31
"1049",20,13,0.001,0,0,7.69789852095114e-35
"1050",20,14,0.001,0,0,3.85280206253812e-38
"1051",20,15,0.001,0,1.98111351704653e-07,1.54266348850376e-41
"1052",20,16,0.001,0,0,4.82564905062488e-45
"1053",20,17,0.001,0,0,1.13658341886e-48
"1054",20,18,0.001,0,0,1.89620190000001e-52
"1055",20,19,0.001,0,0,1.99799999999998e-56
"1056",20,20,0.001,0,0,1e-60
"1057",20,0,0.01,0.817906937597231,0.817906937597231,0.817906937597231
"1058",20,1,0.01,0.00668281539018163,0.00810496220754726,0.165233724767117
"1059",20,2,0.01,0.0242547959120489,0.0278438501720074,0.0158557614675517
"1060",20,3,0.01,0.042409474233605,0.0441557467020475,0.000960955240457678
"1061",20,4,0.01,0.0446674282073993,0.0444307072262757,4.12531290095468e-05
"1062",20,5,0.01,0.0332137745822651,0.0313764555826212,1.33343447303586e-06
"1063",20,6,0.01,0.0182639341589978,0.0164193314368577,3.36725877029256e-08
"1064",20,7,0.01,0.0085219553204496,0.00671195028016607,6.80254297028802e-10
"1065",20,8,0.01,0.00289527969220403,0.0023344330600035,1.11657902290081e-11
"1066",20,9,0.01,0.000928674618254123,0.000582697799688862,1.50381013185294e-13
"1067",20,10,0.01,0.000182093062402769,0.000109255837441662,1.67090014650327e-15
"1068",20,11,0.01,5.46279187208308e-05,1.82093062402769e-05,1.53434356887352e-17
"1069",20,12,0.01,1.82093062402769e-05,3.64186124805538e-06,1.16238149157085e-19
"1070",20,13,0.01,0,0,7.22537057697502e-22
"1071",20,14,0.01,0,0,3.64917705907822e-24
"1072",20,15,0.01,0,1.82093062402769e-06,1.47441497336496e-26
"1073",20,16,0.01,0,0,4.65408766845e-29
"1074",20,17,0.01,0,0,1.10614085999998e-31
"1075",20,18,0.01,0,0,1.86218999999999e-34
"1076",20,19,0.01,0,0,1.97999999999999e-37
"1077",20,20,0.01,0,0,1.00000000000001e-40
"1078",20,0,0.03,0.543794342926747,0.543794342926747,0.543794342926747
"1079",20,1,0.03,0.0122263116095632,0.0203057137963305,0.33636763480005
"1080",20,2,0.03,0.047536629467033,0.0697584070230711,0.09882966589486
"1081",20,3,0.03,0.0893706882206503,0.110625309783693,0.018339525629974
"1082",20,4,0.03,0.107299570543629,0.111314180325874,0.00241060775033164
"1083",20,5,0.03,0.0937958830942608,0.0786087967702922,0.000238575612403956
"1084",20,6,0.03,0.0593067354195229,0.0411360640982952,1.8446567969378e-05
"1085",20,7,0.03,0.0307482612867373,0.0168157405197201,1.14102482284812e-06
"1086",20,8,0.03,0.011496382558246,0.0058485565236791,5.7345319704996e-08
"1087",20,9,0.03,0.00296533677097614,0.00145985810263441,2.3647554517524e-09
"1088",20,10,0.03,0.000958031879853831,0.000273723394243952,8.04504432039482e-11
"1089",20,11,0.03,0.000364964525658602,4.56205657073253e-05,2.26196185203228e-12
"1090",20,12,0.03,9.12411314146506e-05,9.12411314146506e-06,5.24681872894084e-14
"1091",20,13,0.03,4.56205657073253e-05,0,9.98601502732591e-16
"1092",20,14,0.03,0,0,1.544229127937e-17
"1093",20,15,0.03,0,4.56205657073253e-06,1.91038655002516e-19
"1094",20,16,0.03,0,0,1.84637875324594e-21
"1095",20,17,0.03,0,0,1.34363523583697e-23
"1096",20,18,0.03,0,0,6.92595482390189e-26
"1097",20,19,0.03,0,0,2.25478724597999e-28
"1098",20,20,0.03,0,0,3.48678440099998e-31
"1099",20,0,0.05,0.358485922408542,0.358485922408542,0.358485922408542
"1100",20,1,0.05,0.0103925280569816,0.0285537915935958,0.377353602535308
"1101",20,2,0.05,0.0508720663530026,0.0980939176045098,0.188676801267654
"1102",20,3,0.05,0.107966819258642,0.155560748675153,0.0595821477687328
"1103",20,4,0.05,0.1487029631857,0.156529434932316,0.0133275856851113
"1104",20,5,0.05,0.134653804886447,0.110539290709784,0.002244646010124
"1105",20,6,0.05,0.0993063792111577,0.0578453243764218,0.000295348159226843
"1106",20,7,0.05,0.0536305768866459,0.0236462089000211,3.1089279918615e-05
"1107",20,8,0.05,0.0233511124243291,0.00822421047472249,2.65895157198682e-06
"1108",20,9,0.05,0.00891704567852127,0.00205284504829267,1.86593092771004e-07
"1109",20,10,0.05,0.003079267572439,0.000384908446554875,1.08027580025318e-08
"1110",20,11,0.05,0.000577362669832312,6.41514077591458e-05,5.16878373326881e-10
"1111",20,12,0.05,6.41514077591458e-05,1.28302815518292e-05,2.04030936839558e-11
"1112",20,13,0.05,0,0,6.60828945229339e-13
"1113",20,14,0.05,0,0,1.73902354007722e-14
"1114",20,15,0.05,0,6.41514077591458e-06,3.66110218963623e-16
"1115",20,16,0.05,0,0,6.02154965400697e-18
"1116",20,17,0.05,0,0,7.45702743530269e-20
"1117",20,18,0.05,0,0,6.54125213623047e-22
"1118",20,19,0.05,0,0,3.62396240234377e-24
"1119",20,20,0.05,0,0,9.53674316406254e-27
"1120",20,0,0.1,0.121576654590569,0.121576654590569,0.121576654590569
"1121",20,1,0.1,0.00562190941062036,0.0390986231041738,0.270170343534598
"1122",20,2,0.1,0.0317989251038214,0.134319713746556,0.285179807064298
"1123",20,3,0.1,0.0845921681629282,0.213008877028333,0.190119871376199
"1124",20,4,0.1,0.157149936493747,0.214335296279901,0.0897788281498717
"1125",20,5,0.1,0.186928487903127,0.151361126647499,0.0319213611199544
"1126",20,6,0.1,0.171731764027544,0.0792074330555684,0.00886704475554287
"1127",20,7,0.1,0.122891426022779,0.0323786845117916,0.00197045439012064
"1128",20,8,0.1,0.0683413362728537,0.0112613872881489,0.000355776487105116
"1129",20,9,0.1,0.0317110827692804,0.00281095470531018,5.27076277192763e-05
"1130",20,10,0.1,0.0110681341521588,0.000527054007245658,6.44204338791157e-06
"1131",20,11,0.1,0.00491917073429281,8.78423345409431e-05,6.50711453324398e-07
"1132",20,12,0.1,0.00158116202173698,1.75684669081886e-05,5.42259544437e-08
"1133",20,13,0.1,8.78423345409431e-05,0,3.70775756880001e-09
"1134",20,14,0.1,0,0,2.05986531600001e-10
"1135",20,15,0.1,0,8.78423345409431e-06,9.15495695999999e-12
"1136",20,16,0.1,0,0,3.17880450000001e-13
"1137",20,17,0.1,0,0,8.31059999999998e-15
"1138",20,18,0.1,0,0,1.539e-16
"1139",20,19,0.1,0,0,1.79999999999999e-18
"1140",20,20,0.1,0,0,1.00000000000001e-20
