"","pool","prevalence","above.llod","limit","pos_real","pos_null","total.tests","total.tests_null","tests.per.sample","tests.per.sample_null","tn_real","tp_real","fn_real","fp_real","ppa","ppa_null","tn_null","tp_null","fn_null","fp_null","est","lwr.ci","upr.ci"
"132",9,0.1,0.15,35,1.51152667446063,0.9,9.21996873053389,6.0134476276279,1.02444097005932,0.668160847514211,9.97538119950683e-05,0.913329858948209,0.0865703872397958,0,0.913420976172539,0.909350911025002,0.387420489,0.5570497364031,0.0555297745969,0,0.913420976172539,0.907738056999426,0.918861750155073
"133",9,0.15,0.05,35,1.96433256402516,1.35,9.80566867806466,7.7394483408141,1.08951874200718,0.8599387045349,2.26663377595292e-05,0.978407630896073,0.0215697027661675,0,0.978429808316582,0.974549854791286,0.231616946283203,0.748827593423789,0.0195554602930078,0,0.978429808316582,0.975389174910493,0.981187150011068
"134",9,0.15,0.1,35,1.87804666715083,1.35,9.56776153078831,7.55966938285335,1.06308461453203,0.839963264761484,3.16016239301788e-05,0.951973503420924,0.0479948949551462,0,0.952003588280301,0.948553133915165,0.231616946283203,0.728852153650372,0.0395309000664246,0,0.952003588280301,0.947630439554958,0.956111011766519
"135",9,0.15,0.15,35,1.81547533934098,1.35,9.35147771623197,7.39375447589873,1.03905307958133,0.821528275099859,3.25508518750313e-05,0.92794196847022,0.0720254806779053,0,0.927972174755024,0.924561207528382,0.231616946283203,0.710417163988747,0.0579658897280496,0,0.927972174755024,0.922729265375213,0.932964157368511
"136",10,0.001,0.05,35,1.19629139213929,0.01,10.4756164470131,1.09447548656878,1.04756164470131,0.109447548656878,0.00949906418556356,0.947561644701315,0.042939291113121,0,0.956648914139779,0.949014060697598,0.990044880209749,0.00944754865687787,0.000507571133373915,0,0.956648914139779,0.952472387322568,0.960556779934137
"137",10,0.001,0.1,35,1.39669335626065,0.01,10.1951262864893,1.089724448836,1.01951262864893,0.1089724448836,0.0111978774548103,0.919512628648931,0.0692894938962585,0,0.929925824068918,0.901289494515778,0.990044880209749,0.00897244488360005,0.000982674906651741,0,0.929925824068919,0.924746227690452,0.934853307065927
"138",10,0.001,0.15,35,1.23525381184676,0.01,9.75008093452773,1.08546772517791,0.975008093452773,0.108546772517791,0.00786159013968399,0.875008093452773,0.117130316407543,0,0.881941556497109,0.858530354015437,0.990044880209749,0.00854677251779095,0.00140834727246083,0,0.881941556497109,0.875455718002669,0.888204026262059
"139",10,0.01,0.05,35,1.35375503982791,0.1,10.6050224714402,1.90847647892456,1.06050224714402,0.190847647892456,0.00076125571616024,0.960502247144021,0.0387364971398184,0,0.96123399201501,0.950111058160083,0.904382075008805,0.0908476478924563,0.00477027709873927,0,0.96123399201501,0.957263812160234,0.964932573093067
"140",10,0.01,0.1,35,1.32338669061099,0.1,10.2402156273704,1.86628253572941,1.02402156273704,0.186628253572941,0.000690354654014821,0.92402156273704,0.0752880826089457,0,0.924659906006532,0.905983408246072,0.904382075008805,0.0866282535729406,0.00898967141825497,0,0.924659906006532,0.919312102353363,0.929758790098847
"141",10,0.01,0.15,35,1.3394142266893,0.1,9.93781765474684,1.82955340243583,0.993781765474684,0.182955340243583,0.00150405112653637,0.893781765474683,0.104714183398781,0,0.895128083877633,0.867571015070883,0.904382075008805,0.0829553402435831,0.0126625847476125,0,0.895128083877633,0.888957473103137,0.901067487737882
"142",10,0.05,0.05,35,1.53935981615533,0.5,10.6613749730705,4.84042402485271,1.06613749730705,0.484042402485271,0.000156283752946749,0.966137497307052,0.0337062189400009,0,0.966288512502215,0.957083868513426,0.598736939238379,0.38404240248527,0.0172206582763509,0,0.966288512502215,0.962562522878335,0.969739603169065
"143",10,0.05,0.1,35,1.42404982566338,0.5,10.3179413662153,4.70551805009919,1.03179413662153,0.470551805009919,0.000145740420643579,0.931794136621526,0.0680601229578304,0,0.931929956485395,0.923463536131605,0.598736939238379,0.370551805009918,0.0307112557517033,0,0.931929956485395,0.926816475945776,0.936790104085267
"144",10,0.05,0.15,35,1.47637093219914,0.5,10.0330690940839,4.55790264726935,1.00330690940839,0.455790264726935,0.000158065285717655,0.903306909408393,0.0965350253058889,0,0.903449713445481,0.886675848137188,0.598736939238379,0.355790264726934,0.0454727960346866,0,0.903449713445481,0.897492997403914,0.909170257673887
"145",10,0.1,0.05,35,1.79409357233747,1,10.7170220233547,7.2914699183562,1.07170220233547,0.72914699183562,4.76030366240064e-05,0.971702202335476,0.0282501946279002,0,0.971748460513031,0.96595450015844,0.3486784401,0.62914699183562,0.02217456806438,0,0.971748460513031,0.968310400018392,0.974907953903293
"146",10,0.1,0.1,35,1.78764899552695,1,10.497169024402,7.1098980121313,1.0497169024402,0.71098980121313,4.71761481761681e-05,0.949716902440204,0.0502359214116199,0,0.949761708539298,0.938077040328494,0.3486784401,0.61098980121313,0.04033175868687,0,0.949761708539298,0.945297631271951,0.953961465596473
"147",10,0.1,0.15,35,1.65185268572626,1,10.1673198112827,6.9360675185259,1.01673198112827,0.69360675185259,6.37948332384675e-05,0.916731981128272,0.0832042240384892,0,0.916790467623269,0.911388150491639,0.3486784401,0.59360675185259,0.05771480804741,0,0.916790467623269,0.911204857504574,0.922131906791648
"148",10,0.15,0.05,35,2.32816019458291,1.5,10.8290207957507,8.83016733895193,1.08290207957507,0.883016733895193,1.35376424368547e-05,0.982902079575073,0.0170843827824907,0,0.982915385932113,0.97496174711307,0.196874404340723,0.783016733895194,0.0201088617640836,0,0.982915385932113,0.980180207597379,0.985363845925296
"149",10,0.15,0.1,35,2.11276541787394,1.5,10.6196486896812,8.67408767104145,1.06196486896812,0.867408767104145,2.0707274256247e-05,0.961964868968116,0.0380144237576268,0,0.961984789050973,0.955527717273395,0.196874404340723,0.767408767104145,0.0357168285551321,0,0.961984789050973,0.958049698317503,0.965647795360218
"150",10,0.15,0.15,35,2.44974842665875,1.5,10.5898855664682,8.47831670625187,1.05898855664682,0.847831670625187,7.64558130902463e-06,0.95898855664682,0.0410037977718709,0,0.958995888727862,0.931151584094765,0.196874404340723,0.747831670625188,0.0552939250340896,0,0.958995888727862,0.954923340378445,0.962798277963008
"151",11,0.001,0.05,35,1.25483603826749,0.011,11.3929794203439,1.11341087818741,1.03572540184944,0.10121917074431,0.00894500508456662,0.944816310940351,0.046238683975082,0,0.953343977667932,0.941975762415273,0.989054835329539,0.0103100798352187,0.000635084835242825,0,0.953343977667932,0.949026385069475,0.957395001521111
"152",11,0.001,0.1,35,1.35739157556613,0.011,11.0452970487224,1.10764247895858,1.00411791352022,0.100694770814416,0.00930528364052699,0.91320882261113,0.0774858937483426,0,0.921786305641074,0.894064200946633,0.989054835329539,0.00978567990532551,0.00115948476513602,0,0.921786305641074,0.916349871691561,0.926975557110802
"153",11,0.001,0.15,35,1.21075579854549,0.011,10.5686215521859,1.10276104485955,0.960783777471446,0.100251004078141,0.00672909447808345,0.869874686562355,0.123396218959561,0,0.875767810902784,0.853519654597946,0.989054835329539,0.00934191316904997,0.00160325150141157,0,0.875767810902784,0.869143341077015,0.882172571708456
"154",11,0.01,0.05,35,1.31005568316516,0.11,11.5053822937274,2.08802045361781,1.04594384488431,0.189820041237982,0.000684449369094965,0.955034753975214,0.0442807966556904,0,0.955688874622501,0.94505351146533,0.895338254258716,0.0989109503288915,0.00575079541239193,0,0.955688874622501,0.951470747976858,0.959638949978945
"155",11,0.01,0.1,35,1.37357499199029,0.11,11.1568497835595,2.03780637052418,1.01425907123269,0.185255124593107,0.000661008384285982,0.923349980323593,0.0759890112921208,0,0.923960726110303,0.901437607559431,0.895338254258716,0.094346033684016,0.0103157120572674,0,0.923960726110303,0.918591159747918,0.92908179591497
"156",11,0.01,0.15,35,1.31480357487142,0.11,10.7258410223323,1.98993014168218,0.975076456575665,0.180902740152925,0.000991670667101741,0.884167365666575,0.114840963666324,0,0.885045038870687,0.859852361590572,0.895338254258716,0.0899936492438346,0.0146680964974489,0,0.885045038870687,0.878630963805647,0.891233903266513
"157",11,0.05,0.05,35,1.53005618428156,0.549999999999999,11.6287258914382,5.54656141659676,1.05715689922165,0.504232856054251,0.000229860677242447,0.96624780831256,0.0335223310101977,0,0.966469961752503,0.958543259731305,0.56880009227646,0.41332376514516,0.0178761425783799,0,0.966469961752503,0.962753107491461,0.969911797098457
"158",11,0.05,0.1,35,1.46583186091249,0.549999999999999,11.2373687845388,5.36873357766472,1.02157898041262,0.488066688878611,0.000190579688530622,0.930669889503524,0.0691395308079458,0,0.930847290090139,0.921052140447474,0.56880009227646,0.397157597969519,0.03404230975402,0,0.930847290090139,0.925697943091706,0.935743963271562
"159",11,0.05,0.15,35,1.46350857098393,0.549999999999999,10.8956732144141,5.2046983863847,0.990515746764915,0.473154398762245,0.000138916163547232,0.899606655855823,0.100254427980629,0,0.899731643123908,0.886468899938233,0.56880009227646,0.382245307853154,0.0489545998703859,0,0.899731643123908,0.893677819450285,0.905551515300953
"160",11,0.1,0.05,35,1.76767724860113,1.1,11.6697032809021,8.29522984034467,1.06088211644564,0.754111803667697,5.52405347161791e-05,0.969973025536552,0.0299717339287319,0,0.970026610325195,0.966500952914149,0.31381059609,0.663202712758607,0.022986691151393,0,0.970026610325195,0.966494673385708,0.973281151285088
"161",11,0.1,0.1,35,1.68458040499064,1.1,11.3627201087031,8.09212775410216,1.03297455533664,0.735647977645651,6.64175375115149e-05,0.942065464427552,0.057868118034937,0,0.942128038251873,0.93959318383926,0.31381059609,0.644738886736561,0.041450517173439,0,0.942128038251873,0.937371212484743,0.946625282540286
"162",11,0.1,0.15,35,1.66667259644233,1.1,11.0961379347235,7.91276762118774,1.00873981224759,0.719342511017067,6.9652842665107e-05,0.917830721338499,0.0820996258188359,0,0.917894655310508,0.915830842806781,0.31381059609,0.628433420107978,0.057755983802022,0,0.917894655310509,0.912341500152375,0.923202974764876
"163",11,0.15,0.05,35,2.22532825060333,1.65,11.7983611134643,9.95505985229074,1.07257828304221,0.90500544111734,1.61594581097919e-05,0.981669192133114,0.0183146484087765,0,0.981685055631647,0.977709415120366,0.167343243689614,0.814096350208249,0.0185604061021371,0,0.981685055631647,0.978862244075638,0.984222117990317
"164",11,0.15,0.1,35,2.61604190618799,1.65,11.6997193519724,9.74696405120789,1.06361085017931,0.886087641018899,8.65243825578039e-06,0.97270175927022,0.0272895882915245,0,0.972710175584955,0.954989608963663,0.167343243689614,0.795178550109808,0.0374782062005781,0,0.972710175584955,0.969325915547157,0.975815207556248
"165",11,0.15,0.15,35,1.97068880226052,1.65,11.2403259727433,9.53727265024542,1.02184781570393,0.867024786385947,2.5677176565226e-05,0.930938724794842,0.069035598028593,0,0.93096262928665,0.932095595928302,0.167343243689614,0.776115695476856,0.0565410608335297,0,0.93096262928665,0.92581708639107,0.935855428180786
"166",12,0.001,0.05,35,1.29962065271593,0.012,12.3972610878921,1.13511813315891,1.03310509065768,0.0945931777632428,0.00613622931869826,0.949771757324343,0.0440920133569591,0,0.955635757477372,0.943492318408054,0.988065780494209,0.0112598444299095,0.000674375075881628,0,0.955635757477372,0.95141534442934,0.959588152922872
"167",12,0.001,0.1,35,1.33292821786324,0.012,11.934483291614,1.12814544459435,0.99454027430117,0.0940121203828624,0.00798700759573293,0.911206940967837,0.0808060514364304,0,0.918543353710936,0.894803974767444,0.988065780494209,0.010678787049529,0.00125543245626205,0,0.918543353710936,0.913009399604953,0.923832081357686
"168",12,0.001,0.15,35,1.27807549514695,0.012,11.4698401444934,1.12192799054821,0.955820012041113,0.0934939992123507,0.00688242909334007,0.872486678707781,0.120630892198879,0,0.878533120616575,0.851389223575691,0.988065780494209,0.0101606658790173,0.00177355362677375,0,0.878533120616575,0.871970082405658,0.884874811271342
"169",12,0.01,0.05,35,1.4634837977585,0.12,12.5080371326058,2.28614534559604,1.04233642771715,0.190512112133003,0.000788657127503886,0.959003094383819,0.0402082484886779,0,0.9597600159611,0.943349538204813,0.886384871716129,0.10717877879967,0.00643634948420066,0,0.9597600159611,0.955722052370044,0.963527330203716
"170",12,0.01,0.1,35,1.3539592701278,0.12,12.0025069702519,2.22280263114878,1.00020891418766,0.185233552595732,0.000711337611073388,0.916875580854324,0.0824130815346031,0,0.917528253210054,0.896889532244315,0.886384871716129,0.101900219262399,0.0117149090214721,0,0.917528253210054,0.911964296832756,0.922847594520186
"171",12,0.01,0.15,35,1.40575777460196,0.12,11.6876111038161,2.17049973382086,0.973967591984672,0.180874977818405,0.000913820407465631,0.890634258651339,0.108451920941195,0,0.891448882832684,0.858526905337475,0.886384871716129,0.0975416444850717,0.0160734837987989,0,0.891448882832684,0.885187538800214,0.897481210176718
