"","pool","prevalence","above.llod","limit","pos","total.tests","tests.per.sample","tn","tp","fn","fp","ppa","est","lwr.ci","upr.ci"
"100",4,0.1,0.2,35,2.07265774378585,4.76331854684512,1.19082963671128,0,0.940829636711281,0.0591703632887189,0,0.940829636711281,0.940829636711281,0.936025369569483,0.945375122494411
"101",4,0.1,0.25,35,2.07265774378585,4.6612550669216,1.1653137667304,0,0.915313766730402,0.0846862332695984,0,0.915313766730402,0.915313766730402,0.909685194135632,0.920699056678166
"102",4,0.1,0.3,35,2.07265774378585,4.53608565965583,1.13402141491396,0,0.884021414913958,0.115978585086042,0,0.884021414913958,0.884021414913958,0.877583511971269,0.890234714891048
"103",4,0.15,0.05,35,2.11402157164869,4.95326409861325,1.23831602465331,0,0.988316024653313,0.0116839753466872,0,0.988316024653313,0.988316024653313,0.986011613062125,0.990329032149001
"104",4,0.15,0.1,35,2.11402157164869,4.88333066255778,1.22083266563945,0,0.970832665639445,0.0291673343605547,0,0.970832665639445,0.970832665639445,0.967344296650721,0.974043092260293
"105",4,0.15,0.15,35,2.11402157164869,4.81788166409862,1.20447041602465,0,0.954470416024653,0.0455295839753467,0,0.954470416024653,0.954470416024653,0.950200234135575,0.958473318131041
"106",4,0.15,0.2,35,2.11402157164869,4.7514249614792,1.1878562403698,0,0.9378562403698,0.0621437596302003,0,0.9378562403698,0.9378562403698,0.932945664568462,0.942509861707731
"107",4,0.15,0.25,35,2.11402157164869,4.66220338983051,1.16555084745763,0,0.915550847457627,0.0844491525423729,0,0.915550847457627,0.915550847457627,0.909929138760625,0.920929130946497
"108",4,0.15,0.3,35,2.11402157164869,4.54387981510015,1.13596995377504,0,0.885969953775038,0.114030046224961,0,0.885969953775039,0.885969953775038,0.879577544704747,0.892136602921318
"109",5,0.001,0.05,35,2.0010010008005,5.92556853650969,1.18511370730194,0,0.985113707301938,0.0148862926980616,0,0.985113707301938,0.985113707301938,0.982543802794286,0.987395087027864
