"","pool","prevalence","above.llod","limit","pos","total.tests","tests.per.sample","tn","tp","fn","fp","ppa","est","lwr.ci","upr.ci"
"83",3,0.01,0.25,35,0.03,1.075208551,0.358402850333333,0.970299,0.025069517,0.004631483,0,0.844063061849769,0.844063061849769,0.836802366171639,0.85112277014424
"84",3,0.01,0.3,35,0.03,1.0710337528,0.357011250933333,0.970299,0.0236779176,0.0060230824,0,0.79720944075957,0.79720944075957,0.789192818845873,0.805052600877178
"85",3,0.03,0.05,35,0.09,1.2548298124,0.418276604133333,0.912673,0.0849432708,0.0023837292,0,0.972703411316088,0.972703411316088,0.969318769288754,0.97580882994434
"86",3,0.03,0.1,35,0.09,1.2473389324,0.415779644133333,0.912673,0.0824463108,0.0048806892,0,0.9441101927239,0.9441101927239,0.939427047400861,0.94853253207102
"87",3,0.03,0.15,35,0.09,1.2378611575,0.412620385833333,0.912673,0.0792870525,0.0080399475,0,0.907932855817788,0.907932855817788,0.902096735464611,0.913530122334976
"88",3,0.03,0.2,35,0.09,1.2300642649,0.410021421633333,0.912673,0.0766880883,0.0106389117,0,0.878171565495208,0.878171565495207,0.871600434953524,0.884521562776876
"89",3,0.03,0.25,35,0.09,1.2206327734,0.406877591133333,0.912673,0.0735442578,0.0137827422,0,0.842170895599299,0.842170895599299,0.834875779757826,0.849266138359293
"90",3,0.03,0.3,35,0.09,1.2121753069,0.404058435633333,0.912673,0.0707251023,0.0166018977,0,0.809888147995465,0.809888147995465,0.802057644446078,0.817537752994589
"91",3,0.05,0.05,35,0.15,1.4158280125,0.471942670833333,0.857375,0.1386093375,0.0040156625,0,0.971844609991236,0.971844609991236,0.968411882853843,0.974998704175706
"92",3,0.05,0.1,35,0.15,1.4027441125,0.467581370833333,0.857375,0.1342480375,0.0083769625,0,0.941265819456617,0.941265819456617,0.936477418711093,0.945795170220503
"93",3,0.05,0.15,35,0.15,1.3897114375,0.463237145833333,0.857375,0.1299038125,0.0127211875,0,0.910806748466258,0.910806748466258,0.905050059990329,0.916322860753574
"94",3,0.05,0.2,35,0.15,1.3767295375,0.458909845833333,0.857375,0.1255765125,0.0170484875,0,0.88046634531113,0.880466345311131,0.873946889772864,0.886763307126354
"95",3,0.05,0.25,35,0.15,1.3601868625,0.453395620833333,0.857375,0.1200622875,0.0225627125,0,0.841803943908852,0.841803943908852,0.834502194936936,0.848906035865881
"96",3,0.05,0.3,35,0.15,1.3436450125,0.447881670833334,0.857375,0.1145483375,0.0280766625,0,0.80314347063979,0.80314347063979,0.795212396366302,0.81089760337801
"97",3,0.1,0.05,35,0.3,1.7922229,0.597407633333333,0.729,0.2640743,0.0069257,0,0.974443911439114,0.974443911439115,0.97115931438604,0.977448074734667
"98",3,0.1,0.1,35,0.3,1.770952,0.590317333333333,0.729,0.256984,0.014016,0,0.948280442804428,0.948280442804428,0.943757589808615,0.952539900278428
"99",3,0.1,0.15,35,0.3,1.7414086,0.580469533333333,0.729,0.2471362,0.0238638,0,0.911941697416974,0.911941697416974,0.906216854552362,0.917425283197028
"100",3,0.1,0.2,35,0.3,1.723177,0.574392333333333,0.729,0.241059,0.029941,0,0.889516605166052,0.889516605166052,0.883208496880826,0.895596845973231
"101",3,0.1,0.25,35,0.3,1.6882786,0.562759533333333,0.729,0.2294262,0.0415738,0,0.846591143911439,0.846591143911439,0.839377010116101,0.853602801081372
"102",3,0.1,0.3,35,0.3,1.6627714,0.554257133333333,0.729,0.2209238,0.0500762,0,0.815216974169742,0.815216974169742,0.807468529873811,0.82278139200881
"103",3,0.15,0.05,35,0.45,2.1294575875,0.709819195833333,0.614125,0.3764858625,0.0093891375,0,0.975667930029155,0.975667930029155,0.97245592195943,0.978598640735252
"104",3,0.15,0.1,35,0.45,2.1014356375,0.700478545833333,0.614125,0.3671452125,0.0187297875,0,0.951461516034985,0.951461516034986,0.94706615699084,0.955591490209524
"105",3,0.15,0.15,35,0.45,2.069347825,0.689782608333333,0.614125,0.356449275,0.029425725,0,0.923742857142857,0.923742857142857,0.918366535698393,0.928870813792956
"106",3,0.15,0.2,35,0.45,2.0311013125,0.677033770833333,0.614125,0.3437004375,0.0421745625,0,0.890704081632653,0.890704081632653,0.884424641072864,0.896754948554608
"107",3,0.15,0.25,35,0.45,1.9989298,0.666309933333333,0.614125,0.3329766,0.0528984,0,0.862913119533528,0.862913119533528,0.856016328737606,0.869597804940947
"108",3,0.15,0.3,35,0.45,1.9551331,0.651711033333333,0.614125,0.3183777,0.0674973,0,0.825079883381924,0.825079883381924,0.817489656442813,0.832480290554324
"109",4,0.001,0.05,35,0.004,1.01541765359172,0.253854413397931,0.996005996001,0.00385441339793131,0.0001395906010687,0,0.965049959613548,0.965049959613548,0.961262332433794,0.968563503657171
"110",4,0.001,0.1,35,0.004,1.0148576432914,0.253714410822849,0.996005996001,0.00371441082284911,0.0002795931761509,0,0.92999677110466,0.92999677110466,0.924819494806549,0.934921890888865
