"","pool","prevalence","above.llod","limit","tau","pos1","pos_null","total.tests","total.tests_null","tests.per.sample","tests.per.sample_null","tn1","tp1","fn1","fp1","ppa","ppa_null","tn_null","tp_null","fn_null","fp_null","est","lwr.ci","upr.ci"
"129",6,0.001,0.15,35,0.4,0.0179784134353928,0.0179784134353915,1.03535910261176,1.09402520415851,0.172559850435294,0.182337534026418,0.994014980014994,0.00589318376862718,9.18362163788227e-05,0,0.984655654181791,0.878201458632039,0.982155726108493,0.0156708673597511,0.00217340653175593,0,0.984655654181791,0.982050308772637,0.986972860366623
"130",6,0.001,0.15,35,0.5,0.020970022490627,0.0209700224906255,1.03563089830601,1.10942453712591,0.172605149717669,0.184904089520985,0.994014980014993,0.00593848305100226,4.65369340037327e-05,0,0.992224431310118,0.877320155365317,0.979212351679388,0.0182374228543183,0.00255022546629302,0,0.992224431310118,0.990301766784859,0.993851422010864
"131",6,0.01,0.15,35,0.1,0.0896406593703059,0.089640659370306,1.32435772651925,1.45715278136488,0.220726287753209,0.242858796894147,0.941480149401,0.0540596210865424,0.0044602295124576,0,0.923782623044943,0.882277056763402,0.913641492042207,0.0761921302274806,0.0101663777303126,0,0.923782623044943,0.91840753362425,0.928909323623202
"132",6,0.01,0.15,35,0.2,0.11916287472499,0.11916287472499,1.33435286969019,1.59960824816625,0.222392144948364,0.266601374694375,0.941480149401,0.0557254782816978,0.00279437231730221,0,0.952249154967085,0.88125335951469,0.886599345184065,0.0999347080277086,0.0134659467882267,0,0.952249154967085,0.947886116092811,0.956346314269218
"133",6,0.01,0.15,35,0.3,0.148567001395743,0.148567001395743,1.34159289027412,1.7416654577524,0.223598815045686,0.290277576292067,0.941480149401,0.0569321483790191,0.00158770221998086,0,0.972868997379019,0.885031857079999,0.860331683389079,0.1236109096254,0.0160574069855203,0,0.972868997379019,0.969493721143488,0.975964935881242
"134",6,0.01,0.15,35,0.4,0.177853394002882,0.177853394002883,1.34627176797775,1.8792295815773,0.224378627996291,0.313204930262883,0.941480149401,0.0577119613296245,0.000807889269375532,0,0.986194611553069,0.887127155350724,0.834817069106308,0.146538263596216,0.0186446672974758,0,0.986194611553069,0.983710665476945,0.988389100230828
"135",6,0.01,0.15,35,0.5,0.207022406456063,0.207022406456062,1.34861046282379,2.00994137349796,0.224768410470632,0.334990228916326,0.941480149401,0.0581017438039648,0.00041810679503515,0,0.992855299684543,0.886075019547389,0.810034637546107,0.16832356224966,0.0216418002042329,0,0.992855299684543,0.991002842667763,0.994411250677158
"136",6,0.03,0.15,35,0.1,0.266777769044314,0.266777769044314,1.92682618292968,2.269054234214,0.321137697154946,0.378175705702333,0.832972004929,0.154471030488279,0.0125569645827209,0,0.924821197923239,0.88562768125136,0.761176120040861,0.211509039035666,0.0273148409234737,0,0.924821197923239,0.919478433052286,0.929914945618748
"137",6,0.03,0.15,35,0.2,0.352517333531656,0.352517333531656,1.95940502045135,2.64067641182156,0.326567503408559,0.440112735303593,0.832972004929,0.159900836741892,0.00712715832910784,0,0.957329558281064,0.89766166891827,0.695379586647112,0.273446068636926,0.0311743447159613,0,0.957329558281064,0.953182846777279,0.961207175431981
"138",6,0.03,0.15,35,0.3,0.437228037218565,0.437228037218565,1.97721340088913,2.9706118697514,0.329535566814855,0.4951019782919,0.832972004929,0.162868900148188,0.00415909492281144,0,0.975099414196743,0.900061889957471,0.63509696911981,0.328435311625233,0.0364677192549569,0,0.975099414196743,0.971853451196005,0.978064482325663
"139",6,0.03,0.15,35,0.4,0.520919167630602,0.520919167630603,1.98839851580253,3.28069156677989,0.331399752633756,0.546781927796648,0.832972004929,0.164733085967089,0.00229490910391099,0,0.986260332569187,0.904779590768841,0.579880818479807,0.380115261129982,0.0400039203902123,0,0.986260332569187,0.983781724164694,0.988449425739762
"140",6,0.03,0.15,35,0.5,0.603599956232063,0.603599956232063,1.99492928270343,3.54992042586301,0.332488213783904,0.591653404310501,0.832972004929,0.165821547117238,0.00120644795376229,0,0.992776971589406,0.902918448929067,0.52931880155079,0.424986737643835,0.0456944608053748,0,0.992776971589406,0.990915631218435,0.99434191249312
"141",6,0.05,0.15,35,0.1,0.441082107205313,0.441082107205313,2.48530409318194,2.99173850021884,0.414217348863656,0.498623083369806,0.735091890625,0.247550682196989,0.0173574271780108,0,0.934477554428355,0.903188005032887,0.632461442298437,0.33195641670314,0.0355821409984238,0,0.934477554428355,0.929449900530371,0.939250321513999
"142",6,0.05,0.15,35,0.2,0.579356715569999,0.579356715570001,2.52304210554337,3.47365303851795,0.420507017590562,0.578942173086326,0.735091890625,0.253840350923895,0.0110677584511048,0,0.958220386392787,0.903613084161462,0.543747745970009,0.412275506419659,0.0439767476103321,0,0.958220386392787,0.954113112441786,0.962057997474175
"143",6,0.05,0.15,35,0.3,0.714865936515938,0.714865936515938,2.55082216671947,3.90935279650753,0.425137027786578,0.651558799417921,0.735091890625,0.258470361119912,0.0064377482550885,0,0.975698183531349,0.909946358229493,0.467120090798844,0.484892132751255,0.0479877764499009,0,0.975698183531349,0.972487994313448,0.978627053897369
"144",6,0.05,0.15,35,0.4,0.84765145824,0.847651458240002,2.56856906626731,4.29245945326174,0.428094844377884,0.715409908876957,0.735091890625,0.261428177711217,0.00347993166378269,0,0.98686362727063,0.916069996925867,0.400981099641127,0.54874324221029,0.0502756581485839,0,0.98686362727063,0.984434650315686,0.989002551368589
"145",6,0.05,0.15,35,0.5,0.977754547851563,0.977754547851564,2.57918596923335,4.63048841710365,0.429864328205558,0.771748069517275,0.735091890625,0.263197661538892,0.0017104478361084,0,0.993543240936852,0.922292953846483,0.343937953415911,0.605081402850608,0.0509806437334809,0,0.993543240936852,0.991771025095859,0.995017969045615
"146",6,0.1,0.15,35,0.1,0.864653730539999,0.864653730540001,3.64237339113745,4.33560919426891,0.607062231856242,0.722601532378152,0.531441,0.440395565189576,0.0281634348104238,0,0.939893514348409,0.916034561172647,0.393107106133841,0.555934865711485,0.050958028154674,0,0.939893514348409,0.935055433403907,0.944473389888704
"147",6,0.1,0.15,35,0.2,1.11882769728,1.11882769728,3.70018136305209,4.92402068202941,0.616696893842015,0.820670113671568,0.531441,0.450030227175349,0.0185287728246515,0,0.960455838379689,0.920992470630288,0.289892732176922,0.654003447004901,0.0561038208181776,0,0.960455838379688,0.956449694717766,0.964190885134667
"148",6,0.1,0.15,35,0.3,1.36283626122,1.36283626122,3.75085054528585,5.41708439137681,0.625141757547642,0.902847398562802,0.531441,0.458475090880975,0.0100839091190248,0,0.978478891411701,0.935559260461843,0.213111597513644,0.736180731896136,0.05070767059022,0,0.978478891411701,0.975441407011854,0.981233047996921
"149",6,0.1,0.15,35,0.4,1.59698743296,1.59698743296,3.77703271408498,5.77343774605793,0.629505452347497,0.962239624342989,0.531441,0.462838785680831,0.00572021431916954,0,0.987791901725995,0.942809655790836,0.156167999776169,0.795572957676323,0.0482590425475081,0,0.987791901725995,0.985441660681868,0.989851236523843
"150",6,0.1,0.15,35,0.5,1.8215829375,1.8215829375,3.7947027894414,6.06105411703235,0.632450464906901,1.01017568617206,0.531441,0.465783798240234,0.00277520175976562,0,0.994077156217753,0.952114684362721,0.114067839348599,0.843509019505393,0.0424231411460086,0,0.994077156217753,0.992370241988654,0.995485754089449
"151",7,0.001,0.15,35,0.1,0.0111947511898495,0.0111947511898489,1.04521123414126,1.06815481801966,0.149315890591609,0.152593545431379,0.993020965034979,0.00645874773446599,0.000520287230555001,0,0.925449975080697,0.873910900349423,0.988858815503568,0.00973640257423644,0.00140478192219616,0,0.925449975080697,0.920126919764893,0.930523632561738
"152",7,0.001,0.15,35,0.2,0.0153874053187122,0.0153874053187114,1.04681458727786,1.09337379046124,0.149544941039694,0.156196255780178,0.993020965034979,0.00668779818255121,0.000291236782469782,0,0.958269763093398,0.872618670604376,0.984713697549244,0.0133391129230347,0.00194718952772082,0,0.958269763093398,0.954164689104544,0.962105142653961
"153",7,0.001,0.15,35,0.3,0.0195779632253704,0.019577963225369,1.04774965493349,1.11854788341912,0.149678522133356,0.159792554774161,0.993020965034978,0.0068213792762131,0.000157655688807885,0,0.977410101883992,0.872309334569842,0.980585543171598,0.0169354119170177,0.00247904491138364,0,0.977410101883992,0.974304895039212,0.980232761514374
"154",7,0.001,0.15,35,0.4,0.0237664257483551,0.0237664257483528,1.048352294205,1.14404738092589,0.149764613457857,0.16343534013227,0.993020965034979,0.00690747060071425,7.1564364306742e-05,0,0.989745808028556,0.874710798622618,0.976474284634954,0.020578197275127,0.00294751808991811,0,0.989745808028556,0.987572104187482,0.991626677667203
"155",7,0.001,0.15,35,0.5,0.0279527937259454,0.0279527937259425,1.04862573274179,1.17016589184539,0.149803676105971,0.167166555977913,0.993020965034979,0.00694653324882777,3.25017161932242e-05,0,0.995342949798056,0.880133418994967,0.972379854467371,0.0243094131207706,0.00331073241185756,0,0.995342949798056,0.993803837034727,0.996581451664739
"156",7,0.01,0.15,35,0.1,0.111476188496092,0.111476188496091,1.44040204567484,1.65257971879005,0.205771720810691,0.236082816970008,0.932065347906991,0.0629145779535481,0.00502007413946202,0,0.926104366699501,0.877092161108277,0.893710514987311,0.093225674112865,0.0130638108998238,0,0.926104366699501,0.920801937197908,0.931157001993046
"157",7,0.01,0.15,35,0.2,0.15274530713813,0.15274530713813,1.45598613537599,1.88216680391105,0.207998019339427,0.268880971987293,0.93206534790699,0.065140876482284,0.00279377561072598,0,0.958875544002183,0.880656957275294,0.856897935014264,0.12602382913015,0.0170782358555863,0,0.958875544002183,0.954797582389102,0.962683423593195
"158",7,0.01,0.15,35,0.3,0.193808183790149,0.193808183790149,1.46532273317043,2.09618812306675,0.209331819024347,0.299455446152393,0.932065347906991,0.0664746761672036,0.00145997592580648,0,0.978509113084032,0.877631067718381,0.821567046729139,0.15659830329525,0.0218346499756114,0,0.978509113084032,0.975473569514842,0.981261306596363
"159",7,0.01,0.15,35,0.4,0.234665643831349,0.234665643831349,1.47054064872369,2.31381987215618,0.210077235531955,0.330545696022312,0.93206534790699,0.0672200926748128,0.000714559418197162,0,0.989481665156409,0.883904155087797,0.787659609828933,0.187688553165169,0.0246518370058968,0,0.989481665156409,0.987283139168237,0.991387630118152
"160",7,0.01,0.15,35,0.5,0.275318510161079,0.275318510161079,1.47332846659885,2.51536406422726,0.210475495228407,0.359337723461037,0.93206534790699,0.0676183523712643,0.000316299721745631,0,0.995344059150953,0.884025821195371,0.755119618212993,0.216480580603894,0.0283998011831121,0,0.995344059150953,0.993805102870658,0.996582402257269
"161",7,0.03,0.15,35,0.1,0.331307008360045,0.331307008360044,2.25263134057569,2.79346256059631,0.321804477225098,0.399066080085187,0.80798284478113,0.178947334367955,0.0130698208509145,0,0.931934098096512,0.890216449986659,0.712194784502258,0.256208937228045,0.0315962782696967,0,0.931934098096512,0.926820755443681,0.93679410528683
"162",7,0.03,0.15,35,0.2,0.450802601118878,0.450802601118877,2.2929382330819,3.33070617288436,0.327562604725986,0.475815167554909,0.80798284478113,0.184705461868843,0.00731169335002722,0,0.961921666104818,0.89390444669866,0.627523919444145,0.332958024697766,0.0395180558580879,0,0.961921666104818,0.957983610264207,0.965587678407261
"163",7,0.03,0.15,35,0.3,0.568508482364198,0.568508482364198,2.31704988298447,3.80979309098075,0.331007126140638,0.544256155854393,0.80798284478113,0.188149983283496,0.00386717193537456,0,0.979860278989309,0.897397836666697,0.552707844172869,0.40139901299725,0.0458931428298807,0,0.979860278989309,0.976913044540081,0.982523158491047
"164",7,0.03,0.15,35,0.4,0.684446160555541,0.684446160555542,2.3308680188548,4.2525163969697,0.332981145550685,0.607502342424243,0.807982844781129,0.190124002693543,0.00189315252532724,0,0.990140711525648,0.90507832840435,0.486624323017138,0.4646451995671,0.0487304774157619,0,0.990140711525648,0.98800473811182,0.991983433602894
"165",7,0.03,0.15,35,0.5,0.798636949703345,0.798636949703346,2.33817856388637,4.6398375067568,0.334025509126624,0.662833929536685,0.80798284478113,0.191168366269482,0.00084878894938835,0,0.995579619183396,0.909489300918591,0.428276081802873,0.519976786679543,0.0517471315175844,0,0.995579619183396,0.994074323227527,0.996783804948182
"166",7,0.05,0.15,35,0.1,0.547022812780834,0.547022812780833,2.97033624789161,3.71675668509622,0.424333749698801,0.530965240728031,0.69833729609375,0.281476606841659,0.0201860970645914,0,0.933083882086846,0.893770449178404,0.56576311263406,0.388108097870888,0.0461287894950517,0,0.933083882086846,0.928009023915381,0.937904704016529
"167",7,0.05,0.15,35,0.2,0.739157006483349,0.73915700648335,3.0366964034117,4.44672887792549,0.433813771915957,0.635246982560784,0.69833729609375,0.290956629058814,0.0107060748474354,0,0.96450978291714,0.908252649468059,0.457871287254683,0.492389839703642,0.049738873041675,0,0.96450978291714,0.960695655850932,0.96805018109172
"168",7,0.05,0.15,35,0.3,0.926500105379565,0.926500105379566,3.07282284081437,5.03850859567735,0.43897469154491,0.719786942239622,0.69833729609375,0.296117548687767,0.00554515521848303,0,0.981618028524314,0.915991035896769,0.370157810750129,0.576929799382479,0.0529123898673927,0,0.981618028524314,0.978790533427163,0.984159826496073
"169",7,0.05,0.15,35,0.4,1.1091481672544,1.1091481672544,3.09158087444639,5.52785316514911,0.441654410635198,0.789693309307015,0.69833729609375,0.298797267778055,0.00286543612819517,0,0.99050119192366,0.922633112740447,0.298923746050464,0.646836166449872,0.0542400874996634,0,0.990501191923661,0.988400342393396,0.992308399416456
"170",7,0.05,0.15,35,0.5,1.28719579818115,1.28719579818115,3.10267020123523,5.93372281468678,0.443238600176461,0.847674687812397,0.69833729609375,0.300381457319318,0.00128124658693251,0,0.995752717951734,0.928777779034376,0.241134358653549,0.704817544955254,0.0540480963911969,0,0.995752717951734,0.994272731138428,0.996931210952384
"171",7,0.1,0.15,35,0.1,1.0686750587737,1.0686750587737,4.44501922951405,5.41319915102432,0.635002747073436,0.773314164432046,0.4782969,0.492145604216293,0.0295574957837069,0,0.943344220527524,0.91849768758874,0.31359977265703,0.630457021574904,0.0559432057680672,0,0.943344220527524,0.938632418923686,0.947795689792125
"172",7,0.1,0.15,35,0.2,1.4191930005568,1.4191930005568,4.54195827447563,6.20938887773893,0.648851182067946,0.887055553962705,0.4782969,0.505994039210804,0.0157090607891968,0,0.969888887397455,0.935787063285831,0.204735307525563,0.744198411105562,0.0510662813688744,0,0.969888887397455,0.966349571091713,0.973150900769928
"173",7,0.1,0.15,35,0.3,1.7522763689473,1.7522763689473,4.59110223102902,6.73699981163273,0.65587174728986,0.962428544518961,0.4782969,0.513014604432717,0.00868849556728265,0,0.983345900058323,0.945382169274556,0.133079268576939,0.819571401661818,0.0473493297612429,0,0.983345900058323,0.98064216802015,0.98576256815924
"174",7,0.1,0.15,35,0.4,2.0686259249152,2.0686259249152,4.62391846085295,7.13073392847429,0.66055978012185,1.01867627549633,0.4782969,0.517702637264707,0.00400046273529285,0,0.992331916878982,0.958349395216082,0.0861170915209788,0.875819132639184,0.0380637758398375,0,0.992331916878982,0.990421004011825,0.993947018133297
"175",7,0.1,0.15,35,0.5,2.3689210890625,2.3689210890625,4.6392703990663,7.39197591423059,0.662752914152329,1.0559965591758,0.4782969,0.519895771295186,0.00180732870481445,0,0.99653571407796,0.966769951614124,0.0554739369029067,0.913139416318656,0.0313866467784375,0,0.99653571407796,0.995177212349726,0.997590739402955
"176",8,0.001,0.15,35,0.1,0.013592721959692,0.0135927219596912,1.0591859297802,1.09373866874948,0.132398241222525,0.136717333593685,0.992027944069944,0.00739824122252487,0.000573814707531103,0,0.928021740870166,0.867169371621212,0.986487837350875,0.0117173335936848,0.00179482905543958,0,0.928021740870166,0.922780424275546,0.933012100618721
"177",8,0.001,0.15,35,0.2,0.0191820889573125,0.0191820889573107,1.06138668115801,1.13161067684224,0.132673335144752,0.141451334605281,0.992027944069944,0.00767333514475173,0.00029872078530424,0,0.962529015360013,0.8648637847874,0.980978120607369,0.0164513346052804,0.00257054478735071,0,0.962529015360013,0.958619604978932,0.966165988375858
"178",8,0.001,0.15,35,0.3,0.0247681026701747,0.0247681026701727,1.06264807802024,1.16992676493972,0.13283100975253,0.146240845617465,0.992027944069944,0.00783100975253055,0.000141046177525414,0,0.98230742749889,0.866924818844538,0.975498630151371,0.0212408456174653,0.0032605242311632,0,0.98230742749889,0.979528544065139,0.984800074746745
"179",8,0.001,0.15,35,0.4,0.0303507647749209,0.0303507647749184,1.06328326241401,1.20802263099959,0.132910407801751,0.151002828874948,0.992027944069944,0.00791040780175094,6.16481283050286e-05,0,0.992266972428956,0.868184877153069,0.970049203160258,0.0260028288749481,0.0039479679647941,0,0.992266972428956,0.990348949098691,0.993889267584335
"180",8,0.001,0.15,35,0.5,0.0359300769475228,0.03593007694752,1.06356477618825,1.24431519810528,0.132945597023532,0.155539399763161,0.992027944069944,0.00794559702353178,2.64589065241968e-05,0,0.996681043540545,0.863418757687535,0.964629677672334,0.0305393997631607,0.00483092256450487,0,0.996681043540545,0.995346541367792,0.997711645040198
"181",8,0.01,0.15,35,0.1,0.135273956922966,0.135273956922967,1.57288599817277,1.88418625807261,0.196610749771596,0.235523282259077,0.92274469442792,0.0716107497715964,0.00564455580048358,0,0.926936334550937,0.866623442829036,0.872466775306378,0.110523282259077,0.0170099424345465,0,0.926936334550937,0.921660297034399,0.93196207361379
"182",8,0.01,0.15,35,0.2,0.190216933170119,0.190216933170119,1.59601496736762,2.22766180647142,0.199501870920952,0.278457725808927,0.92274469442792,0.0745018709209524,0.00275343465112742,0,0.964359280819122,0.876310806297426,0.824882079844121,0.153457725808927,0.0216601943469525,0,0.964359280819122,0.960537810735438,0.967907120547902
"183",8,0.01,0.15,35,0.3,0.244830581987175,0.244830581987176,1.60681708036485,2.53840444965049,0.200852135045607,0.317300556206312,0.92274469442792,0.0758521350456068,0.00140317052647315,0,0.981837227668927,0.873493209185246,0.779848825172116,0.192300556206311,0.0278506186215735,0,0.981837227668927,0.979025082933043,0.984363504723382
"184",8,0.01,0.15,35,0.4,0.299116550006885,0.299116550006885,1.61335840987688,2.84585526851624,0.20166980123461,0.35573190856453,0.92274469442792,0.0766698012346095,0.000585504337470419,0,0.992421176343363,0.878084095307528,0.737232561439663,0.23073190856453,0.032035529995807,0,0.992421176343363,0.990520086166586,0.994026339293704
"185",8,0.01,0.15,35,0.5,0.353076477268885,0.353076477268884,1.61598756397305,3.13385746887432,0.201998445496631,0.39173218360929,0.92274469442792,0.076998445496631,0.000256860075449001,0,0.996675178830154,0.880030640736,0.696905799341018,0.26673218360929,0.0363620170496923,0,0.996675178830154,0.995339698221623,0.997706776304076
"186",8,0.03,0.15,35,0.1,0.401500671239959,0.40150067123996,2.61699404682487,3.39603178833678,0.327124255853109,0.424503973542097,0.783743359437695,0.202124255853109,0.0141323847091944,0,0.934649938737382,0.887085848333021,0.662373180560919,0.299503973542098,0.0381228458969842,0,0.934649938737382,0.929628166768173,0.939416718596464
"187",8,0.03,0.15,35,0.2,0.560111754871045,0.560111754871046,2.67264073686924,4.14308769991187,0.334080092108656,0.517885962488984,0.783743359437696,0.209080092108656,0.00717654845364823,0,0.966814667817885,0.891938611146788,0.559514570196888,0.392885962488984,0.0475994673141281,0,0.966814667817885,0.963115244425322,0.970238844083607
"188",8,0.03,0.15,35,0.3,0.715876464026194,0.715876464026195,2.70390658926739,4.81137224520535,0.337988323658424,0.601421530650669,0.783743359437696,0.212988323658424,0.00326831690387988,0,0.984886859911531,0.902976439310468,0.472387639466567,0.47642153065067,0.051190829882763,0,0.98488685991153,0.982299333376234,0.987186053276551
"189",8,0.03,0.15,35,0.4,0.868837493290142,0.868837493290143,2.71763775867842,5.34811999911811,0.339704719834803,0.668514999889764,0.783743359437696,0.214704719834802,0.00155192072750159,0,0.992823708333458,0.903784724787087,0.398623383441445,0.543514999889763,0.0578616166687923,0,0.992823708333458,0.99096766256631,0.994383291170836
"190",8,0.03,0.15,35,0.5,1.01903702338034,1.01903702338034,2.72453732396499,5.84005412628489,0.340567165495624,0.730006765785612,0.783743359437696,0.215567165495624,0.000689475066679664,0,0.996811773895651,0.911434686770011,0.336203927096887,0.605006765785612,0.0587893071175012,0,0.996811773895651,0.995499308099426,0.997819938322372
"191",8,0.05,0.15,35,0.1,0.66204308424792,0.662043084247919,3.52610751393461,4.58239117806774,0.440763439241826,0.572798897258467,0.663420431289063,0.315763439241826,0.0208161294691118,0,0.938153912464636,0.897483125380274,0.501050343349096,0.447798897258467,0.051150759392436,0,0.938153912464636,0.933253837504245,0.942796850389333
"192",8,0.05,0.15,35,0.2,0.916303355906876,0.916303355906878,3.60728235893395,5.52557737227319,0.450910294866744,0.690697171534149,0.663420431289063,0.325910294866744,0.0106692738441932,0,0.968300886815396,0.909312972851627,0.377885075410165,0.565697171534149,0.0564177530556863,0,0.968300886815396,0.964677793052242,0.971647744408734
"193",8,0.05,0.15,35,0.3,1.16297440434157,1.16297440434157,3.6536187872118,6.26890837851451,0.456702348401475,0.783613547314314,0.663420431289063,0.331702348401475,0.00487722030946312,0,0.985509458199907,0.920608336290249,0.284588764459476,0.658613547314313,0.0567976882262106,0,0.985509458199907,0.98297063561448,0.98775941843942
"194",8,0.05,0.15,35,0.4,1.40224594732493,1.40224594732493,3.67536363622614,6.85759163978782,0.459420454528268,0.857198954973477,0.663420431289062,0.334420454528268,0.00215911418266956,0,0.993585129985938,0.931571454344975,0.214017398710101,0.732198954973477,0.0537836463164213,0,0.993585129985938,0.991817936558093,0.995054772974735
"195",8,0.05,0.15,35,0.5,1.63430388940186,1.63430388940186,3.68511803578396,7.30091364456097,0.460639754472994,0.912614205570122,0.663420431289063,0.335639754472995,0.000939814237942861,0,0.997207750186554,0.938430984052858,0.16071163574693,0.787614205570122,0.0516741586829482,0,0.997207750186554,0.995964901496149,0.998144952779699
"196",8,0.1,0.15,35,0.1,1.28912949506967,1.28912949506967,5.33303792746256,6.60415827001964,0.66662974093282,0.825519783752455,0.43046721,0.541629740932821,0.0279030490671793,0,0.95100712451134,0.928080033988607,0.245194640442988,0.700519783752455,0.0542855758045576,0,0.95100712451134,0.946593259275683,0.955155889869487
"197",8,0.1,0.15,35,0.2,1.74949616062362,1.74949616062362,5.4425692273652,7.50935970580179,0.68032115342065,0.938669963225223,0.43046721,0.55532115342065,0.0142116365793507,0,0.975046850982275,0.944883478150056,0.138867403186824,0.813669963225223,0.0474626335879527,0,0.975046850982275,0.9717977698643,0.978015074318679
"198",8,0.1,0.15,35,0.3,2.18252351757586,2.18252351757587,5.50026951961732,8.05970073556746,0.687533689952165,1.00746259194593,0.43046721,0.562533689952165,0.00699910004783501,0,0.987710804064793,0.957316174542763,0.0781910768744541,0.882462591945932,0.0393463311796141,0,0.987710804064793,0.985353563370823,0.989777214454105
"199",8,0.1,0.15,35,0.4,2.58957815762125,2.58957815762125,5.53245814501781,8.42151074477783,0.691557268127226,1.05268884309723,0.43046721,0.566557268127226,0.00297552187277389,0,0.994775503842766,0.970147565700687,0.0437652209875855,0.927688843097228,0.028545935915186,0,0.994775503842766,0.993158654244121,0.996092839559509
"200",8,0.1,0.15,35,0.5,2.971971468125,2.971971468125,5.54649963133458,8.63545387974791,0.693312453916822,1.07943173496849,0.43046721,0.568312453916823,0.00122033608317715,0,0.997857303206059,0.978250095831585,0.0243479259185231,0.95443173496849,0.0212203391129871,0,0.997857303206059,0.996740137203713,0.99866601141946
"201",9,0.001,0.15,35,0.1,0.0161902830234331,0.0161902830234329,1.07490415516179,1.12374725056067,0.119433795017977,0.124860805617852,0.991035916125874,0.0083226839068657,0.000641399967260207,0,0.928447794970822,0.855385283258252,0.983925729404221,0.0137496945067407,0.00232457608903888,0,0.928447794970822,0.923220198212978,0.933424176272289
"202",9,0.001,0.15,35,0.2,0.0233755341069612,0.0233755341069589,1.07805144370472,1.17896348612521,0.119783493744969,0.130995942902801,0.991035916125873,0.00867238263385749,0.000291701240268419,0,0.967458889902805,0.859544562845218,0.976865851229553,0.0198848317916898,0.00324931697875685,0,0.967458889902805,0.963792314896925,0.970849790108707
"203",9,0.001,0.15,35,0.3,0.0305557562692954,0.0305557562692925,1.07954055253621,1.23540565959589,0.119948950281801,0.137267295510654,0.991035916125875,0.00883783917068947,0.000126244703436445,0,0.985916608410945,0.867705818654174,0.969855930619306,0.0261561843995434,0.00398788498115069,0,0.985916608410945,0.983410228708547,0.988133773861139
"204",9,0.001,0.15,35,0.4,0.0377309525276373,0.0377309525276342,1.08023180023825,1.28877216067339,0.120025755582028,0.143196906741488,0.991035916125874,0.00891464447091701,4.94394032089149e-05,0,0.994484723268641,0.864744129124854,0.96289561900484,0.0320857956303766,0.00501858536478359,0,0.994484723268641,0.992829679169541,0.995840769946346
"205",9,0.001,0.15,35,0.5,0.0449011258976801,0.0449011258976764,1.08052086458356,1.34060207053343,0.120057873842618,0.148955785614825,0.991035916125874,0.00894676273150703,1.73211426188881e-05,0,0.998067717475415,0.859804725039352,0.955984570215077,0.0378446745037142,0.00617075528120829,0,0.998067717475415,0.996995165894797,0.998830658473128
"206",9,0.01,0.15,35,0.1,0.161031018336799,0.161031018336799,1.72426026560176,2.16653718431798,0.191584473955752,0.240726353813109,0.913517247483641,0.0804733628446403,0.00600938967171878,0,0.930513431905604,0.86424796837014,0.850025400758032,0.129615242701997,0.0203593565399714,0,0.930513431905604,0.925353096062447,0.935421297041619
"207",9,0.01,0.15,35,0.2,0.23156606171675,0.231566061716751,1.75419746774798,2.63954585512311,0.194910829749775,0.293282872791456,0.91351724748364,0.0837997186386642,0.0026830338776948,0,0.968976081361572,0.871173975788488,0.790889343870191,0.182171761680345,0.026938894449464,0,0.968976081361572,0.965388318861017,0.972287155453223
"208",9,0.01,0.15,35,0.3,0.301608101521365,0.301608101521366,1.76724353760941,3.08066697310656,0.196360393067713,0.342296330345173,0.913517247483641,0.0852492819566015,0.00123347055975768,0,0.985737380878062,0.875085629525163,0.735814174711671,0.231185219234062,0.0330006060542667,0,0.985737380878062,0.983216660387882,0.987969042623116
"209",9,0.01,0.15,35,0.4,0.371160094282714,0.371160094282714,1.77434119102314,3.49809162822213,0.197149021224793,0.388676847580237,0.913517247483641,0.0860379101136817,0.000444842402677436,0,0.994856287644253,0.879833472096019,0.684524691010125,0.277565736469126,0.0379095725207489,0,0.994856287644253,0.993250237317789,0.996162675537148
"210",9,0.01,0.15,35,0.5,0.440224981742857,0.440224981742858,1.77694253260885,3.8742354418274,0.197438059178761,0.430470604647489,0.91351724748364,0.08632694806765,0.000155804448709017,0,0.998198433280907,0.879206836785942,0.636764092163069,0.319359493536377,0.0438764143005528,0,0.998198433280907,0.997154790906561,0.998931663814653
"211",9,0.03,0.15,35,0.1,0.477333190379519,0.477333190379521,3.03023301070956,4.10247439983333,0.336692556745507,0.45583048887037,0.760231058654565,0.225581445634396,0.0141874957110389,0,0.940828467476115,0.889245384248008,0.612346171410525,0.344719377759259,0.0429344508302159,0,0.940828467476115,0.936024157898232,0.945373996415179
"212",9,0.03,0.15,35,0.2,0.680344969884546,0.680344969884545,3.0940985087264,5.07865653044188,0.343788723191823,0.564295170049098,0.760231058654565,0.232677612080711,0.00709132926472341,0,0.970424320911077,0.893690826742326,0.492907339566268,0.453184058937988,0.0539086014957441,0,0.970424320911077,0.966913799046545,0.973657177598913
"213",9,0.03,0.15,35,0.3,0.879112772831203,0.879112772831204,3.13085000713177,5.91229402441046,0.347872223014641,0.656921558267829,0.760231058654565,0.236761111903529,0.00300782944190584,0,0.987455299985779,0.904415942588667,0.396505057623741,0.545810447156717,0.0576844952195418,0,0.987455299985779,0.985076161325172,0.989543845798677
"214",9,0.03,0.15,35,0.4,1.07371287379199,1.073712873792,3.14701444071682,6.57785926101333,0.349668271190758,0.730873251223703,0.760231058654565,0.238557160079647,0.00121178126578794,0,0.994946045726406,0.909738107259864,0.318746642394351,0.619762140112591,0.0614912174930586,0,0.994946045726406,0.993352094551304,0.99624016663619
