"","pool","prevalence","above.llod","limit","tau","pos1","pos_null","total.tests","total.tests_null","tests.per.sample","tests.per.sample_null","tn1","tp1","fn1","fp1","ppa","ppa_null","tn_null","tp_null","fn_null","fp_null","est","lwr.ci","upr.ci"
"72",3,0.1,0.15,35,0.2,0.403200012905492,0.40692,1.7658970624188,1.97651699019509,0.588632354139599,0.658838996731697,0.729,0.255299020806265,0.0157009791937345,0,0.942062807403194,0.918934087177995,0.645779095649856,0.325505663398364,0.0287152409517807,0,0.942062807403194,0.937303582933807,0.946562490627706
"73",3,0.1,0.15,35,0.3,0.467011716954958,0.45957,1.7773055561557,2.08491297519269,0.592435185385234,0.694970991730896,0.729,0.259101852051901,0.0118981479480995,0,0.956095395025463,0.920751909819048,0.607236591593241,0.361637658397563,0.0311257500091968,0,0.956095395025463,0.95189481944243,0.960027661338364
"74",3,0.1,0.15,35,0.4,0.501461383587387,0.51168,1.78327499696065,2.1895756885987,0.594424998986885,0.729858562866233,0.729,0.261091665653551,0.0099083343464487,0,0.963437880640411,0.9235056604538,0.570630428688384,0.396525229532899,0.0328443417787171,0,0.963437880640411,0.959571829877247,0.967030902828231
"75",3,0.1,0.15,35,0.5,0.557770484540275,0.56325,1.78984851985377,2.28376279183165,0.596616173284591,0.761254263943885,0.729,0.263282839951257,0.00771716004874272,0,0.971523394654086,0.922008885221762,0.535881988265625,0.427920930610551,0.0361970811238234,0,0.971523394654086,0.968072888567032,0.974695487579432
"76",4,0.001,0.15,35,0.1,0.00516728561810932,0.00519868012399627,1.01471789186756,1.01862020283248,0.25367947296689,0.254655050708119,0.996005996000999,0.00367947296689086,0.000314531032109143,0,0.921249194495576,0.897176875074201,0.994811445950684,0.00465505070811904,0.000533503341197093,0,0.921249194495576,0.915796429169023,0.926455101612686
"77",4,0.001,0.15,35,0.2,0.00640178612076551,0.00639712051196771,1.01502484513032,1.02287519473036,0.25375621128258,0.255718798682589,0.996005996001,0.00375621128257975,0.000237792716420248,0,0.940462574278898,0.896111916574593,0.993618209314245,0.00571879868258948,0.000662992003165165,0,0.940462574278898,0.935645009942035,0.945021583183705
"78",4,0.001,0.15,35,0.3,0.00768247135919378,0.00759532118789163,1.0153388480486,1.02726379688604,0.253834712012151,0.256815949221509,0.996005996001,0.00383471201215047,0.000159291986849528,0,0.960117218988911,0.899947914910565,0.992426284778729,0.00681594922150928,0.000757765999761758,0,0.960117218988911,0.956095550859381,0.96386800815379
"79",4,0.001,0.15,35,0.4,0.00860382199012235,0.00879328217574305,1.01549684922953,1.03150934985546,0.253874212307383,0.257877337463866,0.996005996000999,0.00387421230738318,0.000119791691616819,0,0.970007117757816,0.898795274909605,0.991235671032363,0.00787733746386569,0.000886991503771505,0,0.970007117757816,0.966474135250907,0.97326271745978
"80",4,0.001,0.15,35,0.5,0.0100030293223042,0.00999100349949922,1.0156711214606,1.03569128145971,0.25391778036515,0.258922820364928,0.996005996001,0.00391778036514984,7.62236338501625e-05,0,0.980915483842969,0.896438531927402,0.990046366764553,0.00892282036492773,0.00103081287051907,0,0.980915483842969,0.978039432119317,0.983506380112512
"81",4,0.01,0.15,35,0.1,0.0536375648406505,0.0518681239599998,1.14595352261145,1.18302560945776,0.286488380652861,0.29575640236444,0.960596010000001,0.0364883806528612,0.00291560934713888,0,0.9260072559368,0.899513329915139,0.949132046360273,0.0457564023644397,0.00511155127528724,0,0.9260072559368,0.920701758235328,0.931063018264964
