"","pool","prevalence","above.llod","limit","pos","total.tests","tests.per.sample","tn","tp","fn","fp","ppa","est","lwr.ci","upr.ci"
"59",3,0.05,0.25,35,2.01724137931035,3.76323275862069,1.25441091954023,0,0.921077586206897,0.0789224137931035,0,0.921077586206897,0.921077586206897,0.915619618223125,0.926288799560081
"60",3,0.05,0.3,35,2.01724137931035,3.65393448275862,1.21797816091954,0,0.884644827586207,0.115355172413793,0,0.884644827586207,0.884644827586207,0.878221417704399,0.890843264416598
"61",3,0.1,0.05,35,2.03571428571429,3.96268214285714,1.32089404761905,0,0.987560714285714,0.0124392857142857,0,0.987560714285714,0.987560714285714,0.985190581910486,0.989640156171253
"62",3,0.1,0.1,35,2.03571428571429,3.92561071428571,1.3085369047619,0,0.975203571428572,0.0247964285714286,0,0.975203571428572,0.975203571428572,0.971963797697246,0.978162376730981
"63",3,0.1,0.15,35,2.03571428571429,3.88151071428571,1.2938369047619,0,0.960503571428571,0.0394964285714286,0,0.960503571428571,0.960503571428571,0.956499622217119,0.964236392989508
"64",3,0.1,0.2,35,2.03571428571429,3.81050714285714,1.27016904761905,0,0.936835714285714,0.0631642857142857,0,0.936835714285714,0.936835714285714,0.931889370376043,0.941525729140228
"65",3,0.1,0.25,35,2.03571428571429,3.74793571428571,1.2493119047619,0,0.915978571428572,0.0840214285714285,0,0.915978571428572,0.915978571428572,0.910369278470861,0.921344181927989
"66",3,0.1,0.3,35,2.03571428571429,3.67024642857143,1.22341547619048,0,0.890082142857143,0.109917857142857,0,0.890082142857143,0.890082142857143,0.883787659491536,0.896148422468208
"67",3,0.15,0.05,35,2.05555555555555,3.96283333333333,1.32094444444444,0,0.987611111111111,0.0123888888888889,0,0.987611111111111,0.987611111111111,0.985245298453182,0.989686186437349
"68",3,0.15,0.1,35,2.05555555555555,3.92095,1.30698333333333,0,0.97365,0.02635,0,0.97365,0.97365,0.970319323595918,0.976700797147275
"69",3,0.15,0.15,35,2.05555555555555,3.87205,1.29068333333333,0,0.95735,0.04265,0,0.95735,0.95735,0.953204188146024,0.961226704473122
"70",3,0.15,0.2,35,2.05555555555555,3.80376666666667,1.26792222222222,0,0.934588888888889,0.0654111111111111,0,0.934588888888889,0.934588888888889,0.92956503273725,0.93935779022389
"71",3,0.15,0.25,35,2.05555555555555,3.766,1.25533333333333,0,0.922,0.078,0,0.922,0.922,0.916570083866201,0.927182604605205
"72",3,0.15,0.3,35,2.05555555555555,3.65246666666667,1.21748888888889,0,0.884155555555556,0.115844444444444,0,0.884155555555556,0.884155555555556,0.87772076620008,0.890365662318982
"73",4,0.001,0.05,35,2.0006672226299,4.94002108336728,1.23500527084182,0,0.98500527084182,0.0149947291581797,0,0.98500527084182,0.98500527084182,0.982426925362308,0.987295183299187
"74",4,0.001,0.1,35,2.0006672226299,4.87643283029064,1.21910820757266,0,0.96910820757266,0.0308917924273402,0,0.96910820757266,0.96910820757266,0.965527408435163,0.972412229578418
"75",4,0.001,0.15,35,2.0006672226299,4.79966111806019,1.19991527951505,0,0.949915279515047,0.050084720484953,0,0.949915279515047,0.949915279515047,0.945457353999221,0.954108788792742
"76",4,0.001,0.2,35,2.0006672226299,4.68449154394616,1.17112288598654,0,0.921122885986539,0.0788771140134609,0,0.921122885986539,0.921122885986539,0.915666290643502,0.926332699358302
"77",4,0.001,0.25,35,2.0006672226299,4.63405793742093,1.15851448435523,0,0.908514484355231,0.0914855156447685,0,0.908514484355231,0.908514484355231,0.902694302414878,0.914095464085335
"78",4,0.001,0.3,35,2.0006672226299,4.50850276997525,1.12712569249381,0,0.877125692493812,0.122874307506188,0,0.877125692493812,0.877125692493812,0.870531255912472,0.883499615603457
"79",4,0.01,0.05,35,2.00672263229904,4.95050248129318,1.23762562032329,0,0.987625620323294,0.0123743796767056,0,0.987625620323294,0.987625620323294,0.985261052994797,0.989699436814792
"80",4,0.01,0.1,35,2.00672263229904,4.88309617418036,1.22077404354509,0,0.970774043545091,0.0292259564549094,0,0.970774043545091,0.970774043545091,0.967282483866615,0.973987700699976
"81",4,0.01,0.15,35,2.00672263229904,4.80183179906424,1.20045794976606,0,0.950457949766059,0.0495420502339409,0,0.950457949766059,0.950457949766059,0.946021851863813,0.954629291848237
"82",4,0.01,0.2,35,2.00672263229904,4.71111330169079,1.1777783254227,0,0.927778325422698,0.0722216745773018,0,0.927778325422698,0.927778325422698,0.922529193452462,0.932776648253562
"83",4,0.01,0.25,35,2.00672263229904,4.6347490363664,1.1586872590916,0,0.9086872590916,0.0913127409083999,0,0.9086872590916,0.9086872590916,0.902871824992655,0.914263387475209
